#CODE;ENGLISH;x
EVTOPTAHF25426;You are my [From.GetRootRelation], and you will obey me!;x
TT_EVTOPTAHF25426;§Y[From.GetFirstName]§! может плохо отреагировать на Ваше решение.;x
EVTOPTBHF25426;If this is what you wish...;x
EVTDESCAHF25427;My [From.GetRootRelation] did not take well my request. [From.GetSheHeCap] yelled at me that it is my duty to become a warrior like [From.GetHerHim] and that [From.GetSheHe] will not tolerate any insubordination on my part.;x
EVTOPTAHF25427;As you wish, [From.GetRootRelation]...;x
EVTOPTBHF25427;I am not your slave!;x
EVTOPTCHF25427;I cannot live like this anymore!;x
EVTDESCAHF25428;Since our last fight, [From.GetFirstName] has been very gloomy, barely even speaking to me or any of [From.GetHerHis] friends. Forcing [From.GetHerHim] to keep training to be a warrior might have not been the best decision on my part...;x
EVTOPTAHF25428_A;But I did it for [From.GetHerHis] own good!;x
EVTOPTAHF25428_B;[From.GetSheHeCap] will learn to love it.;x
EVTDESCAHF25429;Far from obeying my decision to become a warrior, [From.GetFirstName] has decided to flee [Root.Capital.GetName]! And, as if that wasn't enough, my [From.GetRootRelation] stole as much [From.GetSheHe] could carry from my treasury before leaving.;x
EVTOPTAHF25429_A;How could [From.GetSheHe] do this to me?;x
EVTOPTAHF25429_B;That little ingrate!;x
EVTOPTAHF25429_C;[From.GetSheHeCap] is no longer my [From.GetRootRelation].;x
EVTDESCAHF25430;Since our last fight, [From.GetFirstName] has been very gloomy, barely even speaking to me or any of [From.GetHerHis] friends. Yet, I could have never imagined that forcing [From.GetHerHim] to keep training would have led [From.GetHerHim] to take [From.GetHerHis] own life.;x
EVTOPTAHF25430_A;What have I done!?!;x
EVTOPTAHF25430_B;Why would [From.GetSheHe] do it?;x
EVTOPTAHF25430_C;A coward to the end, I see...;x
EVTDESCAHF25432;I have recently heard news of my [From.GetRootRelation] from [From.GetHerHis] exile. [From.GetSheHeCap] now lives in [From.Capital.GetName], spending [From.GetHerHis] eating and drinking, with no accomplishments to [From.GetHerHis] name.;x
EVTOPTAHF25432;What a disappointment.;x
EVTDESCAHF25433;I have recently heard news of my [From.GetRootRelation] from [From.GetHerHis] exile. [From.GetSheHeCap] now lives in [From.Capital.GetName], and has become a frail, soft-spoken bookworm, buried in a moldy library, with no accomplishments to [From.GetHerHis] name.;x
EVTOPTAHF25433;What a disappointment.;x
EVTDESCAHF25434;I have recently heard news of my [From.GetRootRelation] from [From.GetHerHis] exile. [From.GetSheHeCap] now lives in [From.Capital.GetName], and has become a frivolous, vapid courtier, sniveling at the feet of better people.;x
EVTOPTAHF25434;What a disappointment.;x
EVTDESCAHF25435;I have recently heard news of my [From.GetRootRelation] from [From.GetHerHis] exile. [From.GetSheHeCap] now lives in [From.Capital.GetName], and has become a paranoid loner living at the edge of society, barely tolerated by [From.GetHerHis] peers.;x
EVTOPTAHF25435;What a disappointment.;x
CHILD_CRUSADER;Пуер;x
CHILD_CRUSADER_FEM;Пуера;x
CHILD_CRUSADER_FOA;Пуер;x
CHILDRENS_CRUSADE_TEMPORARY;Детский крестовый поход;x
DEATH_SLAVERY;$KILLER$ продал[This.Killer.GetEndA] [This.GetHersHis] в рабство;x
DEATH_SLAVERY_NO_KILLER;[This.GetSheHe] был[This.GetEndA] продан[This.GetEndA] в рабство;x
opinion_believed_in_me;Поверил[___] в меня;x
kid_crusade_pledged_troops;Нехватка воинов;x
kid_crusade_pledged_troops_desc;Гарнизон этого округа существенно сократился. Большая часть воинов отправилась в крестовый поход.;x
kid_crusade_recruited_peasants;Нехватка населения;x
kid_crusade_recruited_peasants_desc;Существенная доля местного населения покинула этот округ, чтобы присоединиться к крестовому походу.;x
kid_crusade_economic_support;Нехватка денег;x
kid_crusade_economic_support_desc;Правитель пообещал финансовую поддержку Детскому крестовому походу.;x
children_crusade_morale_0;Страшное падение боевого духа;x
children_crusade_morale_0_desc;Крестоносцы достигли Святой Земли разбросанными, голодными и отчаявшимися, и почти не осталось надежды на завоевание Иерусалима.;x
children_crusade_morale_1;Падение боевого духа;x
children_crusade_morale_1_desc;Многочисленные трудности, с которыми крестоносцы столкнулись во время их долгого путешествия, почти уничтожили надежды на завоевание Святой Земли.;x
children_crusade_morale_2;Падение боевого духа;x
children_crusade_morale_2_desc;Многочисленные трудности, с которыми крестоносцы столкнулись во время их долгого путешествия, почти уничтожили надежды на завоевание Святой Земли.;x
children_crusade_morale_3;Падение боевого духа;x
children_crusade_morale_3_desc;Многочисленные трудности, с которыми крестоносцы столкнулись во время их долгого путешествия, почти уничтожили надежды на завоевание Святой Земли.;x
children_crusade_morale_4;Вдохновлённые воины;x
children_crusade_morale_4_desc;Несмотря на многочисленные трудности, с которыми крестоносцы столкнулись во время своего долгого путешествия, их пыл не угас, и они достигли врат Царства Небесного.;x
childrens_crusade;Детский крестовый поход;x
childrens_crusade_desc;Большая группа крестьян и детей во главе с ребёнком, утверждающим, что слышит голос [GetChristNameGEN], приступила к отчаянной миссии по завоеванию Святой Земли у неверных.;x
player_character_TT_HF25828;Вы будете играть как §Y[From.GetTitledFirstName]§!, а §Y[Root.GetTitledFirstName]§! перейдёт под контроль ИИ.;x
EVTTITLEHF25800;Kрестовый поход детей;x
EVTDESCAHF25800;I have received a vision from the Holy Ghost.\nOur Lord has ordered me to take up arms, rally the faithful and march on the Holy Land to take it away from the vile grasp of the infidels desecrating its hallowed grounds.;x
EVTOPTAHF25800;I must depart at once!;x
EVTTITLEHF25802;Прикосновение смерти;x
EVTDESCBHF25802;I feared that my [From.GetRootRelation]'s desire to free the Holy Land would lead [From.GetHerHim] to an unfortunate end.\n[From.GetFirstName] is gone. All the children and peasants who had flocked to [From.GetHerHis] banner have scattered to the four winds. They lament the loss of their beloved leader, still unable to grasp why would God allow [From.GetHerHim] to be killed before accomplishing [From.GetHerHis] divine task.\nYet, I can at least take the solace in the fact that, as unfortunate as [From.GetFirstName]'s death was, it has undoubtedly saved the lives of countless people, who would have otherwise followed the child into the maws of certain doom at the hands of the infidels.;x
EVTDESCCHF25802;With the death of [From.GetFirstName], [From.GetHerHis] misguided attempt to lead a Crusade to the Holy Land will never come to pass. All the children and peasants who had flocked to the banner of this [From.GetBoyGirl] have scattered to the four winds. They lament the loss of their beloved leader, still unable to grasp why would God allow [From.GetHerHim] to be killed before accomplishing [From.GetHerHis] divine task.\nAs unfortunate as [From.GetFirstName]'s death was, it has undoubtedly saved the lives of countless people, who would have otherwise followed the child into the maws of certain doom at the hands of the infidels.;x
EVTDESCAHF25802;By permanently getting rid of [From.GetFirstName], I have ensured that [From.GetHerHis] misguided attempt to lead a Crusade to the Holy Land will never come to pass. All the children and peasants who had flocked to the banner of this [From.GetBoyGirl] have scattered to the four winds. They lament the loss of their beloved leader, still unable to grasp why would God allow [From.GetHerHim] to meet an untimely end before accomplishing [From.GetHerHis] divine task.\nAs unfortunate as [From.GetFirstName]'s fate was, it has undoubtedly saved the lives of countless people, who would have otherwise followed the child into the maws of certain doom at the hands of the infidels.;x
EVTOPTAHF25802;Such a violent end, for such a young [From.GetBoyGirl]...;x
EVTDESCAHF25804;By capturing [From.GetFirstName], I have put a stop to [From.GetHerHis] misguided attempt to lead a Crusade to the Holy Land.\n\nThe child languished in my dungeons, and [From.GetHerHis] foolish followers have already started to scatter to the four winds, unable to fathom why God would allow their beloved leader to be stopped so easily.;x
EVTOPTAHF25804;[From.GetSheHeCap] will stay locked until [From.GetSheHe] has learned [From.GetHerHis] lesson.;x
EVTDESCAHF25805;With the untimely capture of [From.GetFirstName] by [FromFrom.GetTitledFirstName], the [From.GetBoyGirl]'s attempt to lead a horde of zealots to recapture the Holy Land for Christendom has been foiled. The child's followers have swiftly scattered to the four winds after the loss of their beloved leader, unable to comprehend why God would allow [From.GetFirstName] to be stopped so easily before succeeding in [From.GetHerHis] divine quest.;x
EVTOPTAHF25805;Maybe it's for the best...;x
EVTTITLEHF25806;Cвятое дитя;x
EVTDESCAHF25806;Something has happened to my beloved [From.GetRootRelation] [From.GetFirstName].\n\n[From.GetSheHeCap] claims that the Holy Ghost visited [From.GetHerHim] last night, ordering [From.GetHerHim] to take up arms, gather all the true followers and lead a Crusade against the infidels who are desecrating the hallowed soil of Jerusalem.\n\n[From.GetSheHeCap] has even had the gall to demand money, weapons and troops from me to show my support to this sacred quest of [From.GetHersHis]. [From.GetSheHeCap] will not listen to reason and is very determined to leave [Root.Capital.GetName] immediately.;x
EVTDESCBHF25806;[From.GetFirstName], a child from [Root.Capital.GetName] has caused quite the commotion today, when [From.GetSheHe] demanded an audience with me, claiming that the Holy Ghost appeared to [From.GetHerHim] in dream last night, ordering [From.GetHerHim] to take up arms, gather all the true followers of Christ and lead a Crusade to free the Holy Land.\n\n[From.GetSheHeCap] concluded [From.GetHerHis] sermon by commanding me to provide [From.GetHerHim] with money, weapons and men to help [From.GetHerHim] fight against the infidels in the name of Our Lord.;x
EVTOPTAHF25806;You will have my full support!;x
TT_EVTOPTAHF25806;[childrens_crusade_leader.GetFirstName] получит от Вас максимальную поддержку в §Yкрестовом походе§!. Вы надеетесь, что это повысит [childrens_crusade_leader.GetHersHis] шансы на успех.;x
EVTOPTBHF25806;I will dispatch some men to protect you.;x
TT_EVTOPTBHF25806;[childrens_crusade_leader.GetFirstName] получит от Вас некоторую поддержку в §Yкрестовом походе§!. Вы надеетесь, что это защитит [childrens_crusade_leader.GetHersHis] в этом опасном путешествии.;x
EVTOPTCHF25806;I will give you some food for the travel.;x
EVTOPTDHF25806;Oh, absolutely! I will ship you to the holy land myself!;x
TT_EVTOPTDHF25806;Обмануть их. [childrens_crusade_leader.GetFirstName] и [childrens_crusade_leader.GetHersHis] соратники будут проданы в рабство язычникам.;x
EVTOPTEHF25806_A;You are dead to me. Leave and never return!;x
EVTOPTEHF25806_B;Guards! Throw this blithering fools out!;x
EVTOPTFHF25806_A;If this is what you desire, I will not hold you.;x
EVTOPTFHF25806_B;Do whatever you wish, it is of no concern to me.;x
EVTDESCAHF25807;News have reached us that a [FromFrom.GetBoyGirl] from [FromFrom.Capital.GetName] has received a vision from the Holy Ghost, compelling [FromFrom.GetHerHim] to pick up arms, gather the true followers of Christ and lead a Crusade against the infidels who desecrate the sacred soil of Jerusalem.\nThe [FromFrom.GetBoyGirl] has gathered many followers amongst the peasantry and has embarked on great journey to reach the Holy Land, claiming that the sea itself will open at [FromFrom.GetHerHis] passage.;x
EVTOPTAHF25807;Such a wild imagination, even for a child...;x
EVTOPTBHF25807;May [Root.Religion.GetHighGodName] show [childrens_crusade_leader.GetHerHim] the way to victory!;x
EVTOPTCHF25807;Could this child be a messenger of the Lord?;x
EVTDESCAHF25810;The ragtag army of [childrens_crusade_leader.GetFirstName] has reached [Root.Capital.GetName]. As if the parade of dirty peasants and screeching children hadn't already caused enough problems, their unlikely leader has requested an audience with me, claiming that I should provide supplies and lodging for [childrens_crusade_leader.GetHerHis] holy warriors.;x
EVTOPTAHF25810;Your words have moved me! I will support you.;x
EVTOPTBHF25810;Take some food and leave.;x
EVTOPTCHF25810;Oh, I will find you a place to stay...;x
EVTOPTDHF25810;Guards! Remove these urchins from the premises!;x
EVTOPTEHF25810;I am afraid we have no food to spare.;x
EVTDESCAHF25811;The ragtag army of [childrens_crusade_leader.GetFirstName] has reached [Root.Capital.GetName]. As if the parade of dirty peasants and screeching children hadn't already caused enough problems, their unlikely leader has requested an audience with me, claiming that I should provide troops and armaments for [childrens_crusade_leader.GetHerHis] holy quest.;x
EVTOPTAHF25811;I will do much more than that!;x
EVTOPTBHF25811;Very well, I will grant you some of my men.;x
EVTOPTCHF25811;You can see if any of my subjects are interested in your cause.;x
EVTOPTDHF25811;Do not worry, I know just who to call...;x
EVTOPTEHF25811;What sort of joke is this? Guards!;x
EVTOPTFHF25811;I am afraid we have no men to spare on hopeless quests.;x
EVTDESCAHF25812;Ever since the ragtag army of [childrens_crusade_leader.GetFirstName] has reached [Root.Capital.GetName], I have received no shortage of complaints from [child_outraged_priest.GetTitledFirstName] regarding how heretical this Crusade is, and how I should make an example of its young leader to prevent my subjects from falling to [childrens_crusade_leader.GetHerHis] sinful words.;x
EVTOPTAHF25812;But [childrens_crusade_leader.GetSheHe] is the chosen of Our Lord!;x
EVTOPTDHF25812;Worry not, [child_outraged_priest.GetFirstName]. I will make these pesky children disappear.;x
EVTOPTEHF25812;I will have my guards beat them out of [Root.Capital.GetName].;x
EVTOPTFHF25812;Let us not concern ourselves with them, shall we?;x
EVTDESCAHF25813;Ever since the ragtag army of [childrens_crusade_leader.GetFirstName] has reached [Root.Capital.GetName], I felt drawn to the words of its leader. Jesus surely speaks for [childrens_crusade_leader.GetHerHim].;x
EVTOPTAHF25813;I must join [From.GetHerHim]!;x
EVTOPTBHF25813;But wars are too scary!;x
EVTDESCAHF25814;Tragedy has struck me! My [From.GetRootRelation] [From.GetFirstName], swayed by the words of [childrens_crusade_leader.GetFirstName], has decided to flee [From.GetHerHis] home to join the Children's Crusade.;x
EVTOPTAHF25814;I must follow them to protect my [From.GetRootRelation]!;x
EVTOPTAHF25814_A;Will I ever seem [From.GetHerHim] again?;x
EVTOPTAHF25814_B;How could [From.GetSheHe] do this to me!;x
EVTOPTAHF25814_C;I have a [From.GetRootRelation]?;x
EVTTITLEHF25815;Hеподвижное море;x
EVTDESCAHF25815;[From.GetFirstName] claimed that the tides of the Mediterranean Sea would split open at the arrival of [From.GetHerHis] army, allowing [From.GetHerHis] warriors to cross unscathed and march all the way to the Holy Land.\nUnfortunately, the Lord did not fulfill the promise made to the young Crusader, and now the large force of peasants and children languishes in Genoa, looking for a way to travel to Asia.\nSome of the less determined members of the Crusade have already lost their faith, but [From.GetFirstName] remains strong in [From.GetHerHis] conviction, persuading new, hopeless recruits every day.;x
EVTOPTAHF25815;They could use more troops for protection.;x
EVTOPTBHF25815;I will allocate some resources to help them buy a passage.;x
EVTOPTCHF25815;I can spare some money to send them some food.;x
EVTOPTDHF25815;I will pray that they soon find a passage.;x
EVTOPTEHF25815;They are still in time to return home.;x
EVTTITLEHF25816;Побережье Ахеи;x
EVTDESCAHF25816;After having finally managed to book a passage through the Mediterranean Sea in order to reach the Holy Land, the Children's Crusade has been forced to an unfortunate detour to Greece after their ships crashed on the coasts of Achaia after a terrible storm. Reports from the army are scant, although there are rumors saying that many have started to doubt [From.GetFirstName]'s leadership. \n\nAnd yet, this unlikely horde of youths and peasants is still marching on towards Jerusalem.;x
EVTOPTAHF25816;They are surely in need of more supplies!;x
EVTOPTBHF25816;I must reiterate my support to strengthen [From.GetFirstName]'s authority.;x
EVTOPTCHF25816;I will dispatch letters to the local authorities to send them on the correct path.;x
EVTOPTDHF25816;I can only hope they will persevere.;x
EVTOPTEHF25816;Perhaps the Lord does not wish them to reach the Holy Land...;x
EVTTITLEHF25817;Hикея;x
EVTDESCAHF25817;Despite all adversities and many attempts to undermine [From.GetHerHis] divinely-inspired leadership, [From.GetFirstName] has been able to march [From.GetHerHis] army all the way to Nikaea. \nWith the Holy Land finally within reach, the Crusaders' resolve has been strengthened. Their leader is certain that the infidels will not dare to raise their arms against them once they realize their holy mandate, and instead will open the doors of Jerusalem at their very arrival.;x
EVTDESCBHF25817;Despite all adversities and many attempts to undermine [From.GetHerHis] divinely-inspired leadership, [From.GetFirstName] has been able to march [From.GetHerHis] army all the way to Nikaea. \nWith the Holy Land finally within reach, the Crusaders' resolve has been strengthened. \n[From.GetFirstName] has sent me a message, thanking me for my continued support during the campaign, and asking me any further help I am able to provide [From.GetHerHim] with in order to prevail against the infidels. With my help and God's blessing, [From.GetSheHe] is certain of victory against the abominable heathens.;x
EVTOPTAHF25817;When the time comes, I will join in battle with you!;x
EVTOPTBHF25817;I will allocate more resources to support your fight.;x
EVTOPTCHF25817;I can only offer you my most sincere prayers.;x
EVTOPTDHF25817;There is not much else I can do, I fear.;x
EVTOPTEHF25817;How are they still going?;x
EVTTITLEHF25818;Aнгелы в Антиохии;x
EVTDESCAHF25818;After receiving a vision of the Archangel Gabriel, who helped [From.GetHerHim] lead [From.GetHerHis] army through the treacherous path leading to Outremer, the children of [From.GetFirstName] have miraculously managed to reach Antioch before being spotted by the infidels.\nIn spite of the [From.GetBoyGirl]'s claim that the infidels would forsake the Devil upon their very arrival without the need for a fight, the heathens occupying Jerusalem have begun mobilizing their army, ready and eager to slaughter the innocent souls marching against them, in order to protect their ill-gotten land.\nThe world will soon see whether [From.GetFirstName] was truly blessed by the Lord.;x
EVTDESCBHF25818;After receiving a vision of the Archangel Gabriel, who helped [From.GetHerHim] lead [From.GetHerHis] army through the treacherous path leading to Outremer, the children of [From.GetFirstName] have miraculously managed to reach Antioch before being spotted by the infidels.\nIn spite of the [From.GetBoyGirl]'s claim that the infidels would forsake the Devil upon their very arrival without the need for a fight, the heathens occupying Jerusalem have begun mobilizing their army, ready and eager to slaughter the innocent souls marching against them.\nThe world will soon see whether [From.GetFirstName] was truly blessed by the Lord, or if I was unwise to put my trust in this child.;x
EVTOPTAHF25818;[From.GetSheHeCap] does not stand alone!;x
EVTOPTBHF25818;[From.GetFirstName] will not fight this Crusade alone!;x
EVTOPTCHF25818;My prayers go with [From.GetHerHim]!;x
EVTOPTDHF25818;Those poor, foolish souls...;x
EVTDESCAHF25819;It appears that whatever impetus had driven so many to follow [From.GetFirstName] has dissipated. The Children's Crusade is no more, its army scattered and broken, its main supporters dead or missing.\nThe leader [From.GetHerselfHimself], [From.GetFirstName], still convinced to be the messenger of the Lord, is now derided by most as a raving lunatic who spends most of [From.GetHerHis] days yelling at people from street corners, lamenting about the depravity of the Church and the nearing end of our world.;x
EVTOPTAHF25819;And [From.GetSheHe] showed such promise...;x
EVTOPTBHF25819;It was bound to happen sooner or later.;x
EVTDESCAHF25823;Facing against the concrete threat of a heathen army, the Children's Crusade shattered in a thousand crying pieces.\nWithout proper leadership, equipment, or trained soldiers, [From.GetFirstName] was unable to stand against [From.GetHerHis] foes. Despite being able to lead [From.GetHerHis] followers all the way to the Holy Land, [From.GetHerHis] dreams of a Christian Jerusalem will go unfulfilled.\nAbandoned by most of [From.GetHerHis] supporters, the [From.GetBoyGirl] has been sold into slavery, alongside many other children captured by the infidels after their defeat.;x
EVTOPTAHF25823;A sad yet inevitable fate.;x
EVTDESCAHF25824;An insane child, clearly under the influence of [Root.Religion.GetRandomEvilGodName], has managed to reach Jerusalem at the head of a large army of beggars and youths, claiming that it is [From.GetHerHis] sacred duty to retake the Holy Land in the name of [From.GetHerHis] god.\nWhile the number of gullible fools who have fallen for this [From.GetBoyGirl]'s words is alarming, the idea that a mob of starving peasants will be capable of defeating a mighty [Root.Religion.GetName] army in open battle is laughable.;x
EVTOPTAHF25824;We will slaughter them like lambs.;x
EVTDESCAHF25825;Facing against the concrete threat of a heathen army, the Children's Crusade shattered in a thousand crying pieces.\nWithout proper leadership, equipment, or trained soldiers, [From.GetFirstName] was unable to stand against [From.GetHerHis] foes. Despite being able to lead [From.GetHerHis] followers all the way to the Holy Land, [From.GetHerHis] dreams of a Christian Jerusalem will go unfulfilled.\nThe heathens slaughtered all of the adults who were foolish enough to follow [From.GetHerHim] and captured the children in the army, selling all of them as slaves.;x
EVTOPTAHF25825;Such a tragic yet predictable end...;x
EVTDESCAHF25826;As was expected, the fools who entrusted their lives in the hands of a child were promptly slaughtered by the armies of the faithful.\nThis Crusade against Jerusalem was bound to be short-lived and one-sided. Our enemies had no skilled commanders, no weapons, no armors, no siege engines, no food... That they were able to reach their destination in the first place was something of a miracle by itself.\nThe few survivors amongst the children have been sold into slavery, never to return to their homeland.;x
EVTOPTAHF25826;There could be no other end to this war.;x
#EVTDESCAHF25827;Against all odds, the children of Christ have succeeded in their misbegotten quest to reconquer Jerusalem! \nHosts of archangels in shining armors and flaming swords have been reported to have descended upon the walls of the holy city during the final battle, smiting the infidels, turning the defenders' weapons into rust and melting their eyes out.\nA child now rules over the Kingdom of Heaven, and few doubt that it was through divine intervention that [From.GetSheHe] was put there.;x
EVTOPTAHF25827;I can no longer deny it! God is with [From.GetHerHim]!;x
EVTOPTBHF25827;This is impossible!;x
#EVTDESCAHF25828;Against all odds, the children of Christ have succeeded in their unlikely quest to reconquer Jerusalem! \nHosts of archangels in shining armors and flaming swords have been reported to have descended upon the walls of the holy city during the final battle, smiting the infidels, turning the defenders' weapons into rust and melting their eyes out.\n[From.GetFirstName] now rules over the Kingdom of Heaven, and few doubts that it was through divine intervention that [From.GetSheHe] was put there.;x
EVTOPTAHF25828;I wish for [From.GetHerHis] reign to be long and prosperous!;x
EVTOPTBHF25828;I always believed in [From.GetHerHim]!;x
EVTOPTCHF25828;God was with [From.GetHerHim].;x
EVTOPTDHF25828;Wha-? How..?;x
EVTOPTEHF25828;I guess I should have trusted [From.GetHerHim]...;x
crusader_kid_bloodline;Ангельская кровь;x
crusader_kid_bloodline_desc;Вдохновленный Святым Духом, [This.GetTitledFirstName] сумел[This.GetEndA] провести успешный Крестовый поход, чтобы освободить Иерусалим от неверных, когда был[This.GetEndA] всего лишь ребенком.;x
nick_the_angel_of_location;Ангел Иерусалима;x
nick_the_chosen_of_gabriel;Избранни[This.GetTsaK] Гавриила;x
nick_the_page_of_lord;Слуга Господа;x
nick_the_maid_of_virgin;Служанка Богородицы;x
nick_the_messenger_of_christ;Вестни[This.GetTsaK] Христа;x
EVTDESCHF25230_B;My attempt to change the regular die with a weighted one did not pass unnoticed. After a bit of squabbling, [random_society_winner.GetTitledFirstNameWithNick] manages to pick the die away from me and throws it on the table a few times, revealing my intent and calling me a cheater.;x
EVTOPTBHF25230;Alright, here is your money...;x
EVTOPTCHF25230;How about we consider it even?;x
EVTOPTDHF25230;I will make it up to you in some way, I promise!;x
EVTDESCHF25232_B;Unfortunately, I was too indiscreet with my leg, and several warriors noticed my attempt to move the die after it was cast. After a bit of squabbling, I am forced to accept defeat and recognize that [random_society_winner.GetTitledFirstNameWithNick] has won the bet.;x
EVTDESCHF25233_B;Despite the other warriors not noticing me kneeing the table, fate played me for a fool and I ended up accidentally pushing the die away from [Root.GetWLDieBetNameGEN], much to my disappointment. [random_society_winner.GetTitledFirstNameWithNick] smiles triumphantly, crossing [random_society_winner.GetHerHis] arms and demanding me to pay up.;x
EVTDESCHF25235_B;A moment of silence falls upon our group as the die rolls from my hand and bounces a few times on the table, rolling to a halt to show the face of [Root.GetWLDieNameGEN]. As the realization catches [random_society_winner.GetHerHim], [random_society_winner.GetTitledFirstNameWithNick] cheers triumphantly, immediately asking me for [random_society_winner.GetHerHis] money.;x
EVTDESCHF25236_B;After the money from the first bets exchanges hands, I pick up the die and cast it again, trying to throw it exactly in the same way. The die rolls around the table and finally stops, showing the face of [Root.GetWLDieNameGEN]. As the realization catches [random_society_winner.GetHerHim], [random_society_winner.GetTitledFirstNameWithNick] cheers triumphantly, immediately asking me for [random_society_winner.GetHerHis] money.;x
EVTDESCHF25236_C;After the money from the first bets exchanges hands, I pick up the die and cast it again, trying to throw it exactly in the same way. The die rolls around the table and finally stops, showing the face of [Root.GetWLDieNameGEN]. As the realization catches him, one of the other warriors cheers triumphantly, immediately asking me for his money.;x
EVTDESCHF25239;[From.GetTitledFirstNameWithNick] and I spent last evening playing dice games with some of the other warriors in the main hall. Fortune did not smile to [From.GetFirstName], and by the end of the night, I had managed to empty [From.GetHerHis] purse quite a bit.;x
EVTOPTAHF25239;Already tired of playing, [From.GetFirstName]?;x
EVTDESCHF25240;[From.GetTitledFirstNameWithNick] and I spent last evening playing dice games with some of the other warriors in the main hall. Fortune did not smile to [From.GetFirstName], and by the end of the night, [From.GetSheHe] begged me to call in the favor I owned [From.GetHerHim], just to avoid paying all of the debt [From.GetSheHe] had accumulated.;x
EVTOPTAHF25240;Perhaps you should not bet what you do not have?;x
EVTDESCHF25241;[From.GetTitledFirstNameWithNick] and I spent last evening playing dice games with some of the other warriors in the main hall. Fortune did not smile to [From.GetFirstName], and by the end of the night, [From.GetSheHe] begged me to ask [From.GetHerHim] anything else rather than paying all of the debt [From.GetSheHe] had accumulated.;x
EVTOPTAHF25241;I will think about this favor you owe me...;x
tooltip_betting_hardest_side;Выбрать крайне маловероятный исход.;x
tooltip_betting_hard_side;Выбрать маловероятный исход.;x
tooltip_betting_easy_side;Выбрать вероятный исход.;x
tooltip_betting_easiest_side;Выбрать наиболее вероятный исход.;x
EVTOPTZZZHF25252;В последний раз ты удовлетворял женщину, когда вылез из утробы матери.;x
string_WL_flyting_prowess_insult_option_1;Говорят, гномы слагают легенды о твоей мужской силе.;x
string_WL_flyting_prowess_insult_option_2;На свете нет воина трусливее, чем тот, что у тебя между ног.;x
string_WL_flyting_prowess_insult_option_3;Как давно женщина называла тебя мужчиной? Надо спросить старцев.;x
string_WL_flyting_prowess_insult_option_4;В скорости тебе нет равных - [From.GetMFLover] даже не успевает раздеться.;x
string_WL_flyting_prowess_insult_option_5;Говорят, ты больше не мужчина, и я вот думаю, а был ли?;x
string_WL_flyting_prowess_insult_option_6;Признайся, ты был девочкой задолго до того, как тебя оскопили.;x
string_WL_flyting_prowess_insult_option_7;Оскопление - это сильно сказано. Твой стручок просто зачах.;x
string_WL_flyting_prowess_insult_option_8;Найдётся ли в мире пещера, грязнее той, что у тебя между ног?;x
string_WL_flyting_prowess_insult_option_9;Любовни[From.GetPreferenceTsyKi] в постели затыкают уши, лишь бы не слышать твои вопли.;x
string_WL_flyting_prowess_insult_option_10;Ты одеваешься как воин, ведь в роли дамы тебе ничего не светит.;x
string_WL_flyting_prowess_insult_option_11;Нет на свете места более жуткого и покинутого, чем твоя утроба.;x
string_prowess_insult_option_default;Я никогда не видел[This.GetEndA] [From.GetAgedPersonACC], настолько непривлекательн[From.GetUyuOgo], как ты.;x
string_WL_flyting_character_insult_option_1;Наслаждайся, эта игра даёт тебе быть в центре всеобщего внимания.;x
string_WL_flyting_character_insult_option_2;Не торопись отвечать. Пережёвывай тщательно, а то ещё подавишься.;x
string_WL_flyting_character_insult_option_3;Удивительно, что ты ещё не начал[From.GetEndA] ныть по поводу своего поражения.;x
string_WL_flyting_character_insult_option_4;Не устал[From.GetEndA]? Уверен[From.GetEndA], что сможешь встать?;x
string_WL_flyting_character_insult_option_5;Слушай... Флитинг - это бесплатно. Тебе не нужно тратить деньги!;x
string_WL_flyting_character_insult_option_6;Уверен[From.GetEndA], что сможешь сохранить самообладание во время флитинга?;x
string_WL_flyting_character_insult_option_7;Не смотри на меня так. Это флитинг, а не прелюдия к соитию.;x
string_WL_flyting_character_insult_option_8;Зачем ты приполз[From.GetNoneE] сюда через свинарник? Есть же парадный вход.;x
string_WL_flyting_character_insult_option_9;Ты всегда был[From.GetEndA] так уродлив[From.GetEndA], или старые раны дают о себе знать?;x
string_WL_flyting_character_insult_option_10;Видимо, придётся уступить. Тяжело смотреть на твою рожу.;x
string_WL_flyting_character_insult_option_11;Говорят, детям снятся кошмары после того, как они увидят твоё лицо.;x
string_WL_flyting_character_insult_option_12;С твоей рожей лучше не смотреть в зеркало, придётся покупать новое.;x
string_WL_flyting_character_insult_option_13;Какого же бога обидела твоя мать, чтобы её дитя так изуродовали?;x
string_WL_flyting_character_insult_option_14;Говорят, тебе часто приходится объяснять другим, что ты - женщина.;x
string_WL_flyting_character_insult_option_15;Тебе повезло, что это словестное состязание. Никто тебя не побьёт.;x
string_WL_flyting_character_insult_option_16;И это воин? С таким телосложением тебе самое место в библиотеке.;x
string_WL_flyting_character_insult_option_17;Как столь слабое существо приняли в наши ряды? В качестве талисмана?;x
string_WL_flyting_character_insult_option_18;Как же тебе удалось добраться сюда, не сломав ни одной кости?;x
string_WL_flyting_character_insult_option_19;Подержать тебя за руку? А то ещё упадешь в обморок.;x
string_WL_flyting_character_insult_option_20;Я постараюсь говорить тише, чтобы тебя не убить.;x
string_WL_flyting_character_insult_option_21;И как столь нежный цветок вроде тебя может грезить о войне?;x
