ekpatrons500Almalexia;Будьте внимательны не только к очевидной опасности, но и к постепенно изменяющимся обстоятельствам, которые могут привести к опасности.\n\n Альмалексия, Змееликая Королева Трибунала, теперь моя покровительница.;;;;;;;;;;;;;x;
ekpatrons500SothaSil;Ищите. Учитесь. Когда будете готовы - найдите наставника. Ему будет интересно услышать ваши умозаключения.\n\n Сота Сил, Часовой Король Трибунала, отныне мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500OStVivec;Сделайте свою любовь защитой от горизонта. Чистое существование даруется только святым, которые приходят в мириадах форм, половина из них пугающая, а вторая половина разделена поровну между самоуверенными и бесполезными.\n\n Вивек, Поэт, отныне мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500StAlmalexia;Будьте внимательны не только к очевидной опасности, но и к постепенно изменяющимся обстоятельствам, которые могут привести к опасности.\n\n Альмалексия, Хранительница, теперь моя покровительница.;;;;;;;;;;;;;x;
ekpatrons500StSotha;Ищите. Учитесь. Когда будете готовы - найдите наставника. Ему будет интересно услышать ваши умозаключения.\n\n Сота Сил, Маг, отныне мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500Veloth;Старайтесь всегда идти путями и устремлениями Псиджиков. Поклоняйтесь Хорошим Даэдра, отвергайте Дом Забот и их сторонников, и всегда служите людям.\n\n Святой Велот, Пророк Кимеров, отныне мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500Sul;Отстаивайте правду, независимо от того, кто выходит против вас и насколько сложно осознать проблему. Сопротивляйтесь их попыткам остановить вас, и помните, что справедливость - является лучшим видом мести.\n\n Святой Сул, оруженосец и соратник Неревара, теперь мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500Nerevar;То, к чему он приложит руку, будет сделано. Что было недоделано, будет доделано. Его милосердие освободит проклятых фальшивых богов, соберёт,  что было разбито, спасет безумных. Он произнесет закон для народа Велота. Он говорит про их землю и нарекает их великими. \n\n Святой Неревар, Наставник, отныне мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500Elder;Древний старец, строгий, но справедливый правитель, хранитель порядка, защитник всего. Чтобы следовать за мной - следуйте традиции. Пройдите свой путь как праведный странник.\n\n Древний Змей, главный в Пяти Дворах, теперь мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500Spring;Радостная Весна - добрая и терпеливая матрона, хранительница дома и детей. Чтобы следовать за мной - дорожите своей семьей. Тёплый и любящий уход позволит саду расцвести.\n\n Весенний Змей, правитель Двора Рождения и Обновления, отныне мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500Summer;Яркое лето - смелое и мужественное, хранитель поля битвы и захоронений. Чтобы следовать за мной - боритесь во имя истинной цели. Для того, чтобы убить врага, чтобы спасти друга.\n\n Летний Змей, правитель Двора Доблести, отныне мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500Autumn;Осторожная Осень приносит удовлетворение, но предупреждает работников полей и кузнецов. Чтобы следовать за мной сосредоточьтесь на работе. Достойный урожай будет собираться на протяжении многих лет.\n\n Осенний Змей, правитель Двора Труда и Размышления, отныне мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500Winter;Сонная Зима, холодная хранительница семейного очага и мирных селений. Для того, чтобы следовать за мной, терпите любой ценой. Снежные сливы цветут даже в метель.\n\n Зимний Змей, правитель Двора Спокойствия и Тишины, отныне мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500Zivamo;Стекайте, словно океан. Меняйте направление, словно ветер. Не воюйте с природой или друг с другом. Наслаждайтесь сюрпризами длинного жизненного пути. .\n\n Зивамо, дружелюбный лидер Тысячи, отныне мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500Zambumo;Одолжите свой голос для немых. Дайте оружие беззащитным. Поставьте потребности других выше своих собственных, и все будут процветать, а другие будут делать тоже самое для вас.\n\n Замбумо, Бог Справедливости, теперь мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500Summo;Кто-то использует молоток, кто-то лопату. Кто-то скалку, кто-то - тесак. Каждый из них находит своё место, и каждое ремесло дополняет остальные. Все они отличаются друг от друга.\n\n Суммо, Бог Труда и Торговли, отныне мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500Ugramo;Всматривайтесь в мириады звезд и думайте об их загадках. Решите одну, и вы вытащите камень из плотины. Река понимания, безусловно, зальет вас. \n\n Уграмо, Бог Магии, теперь мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500Kavimo;Когда урожай созрел - быстро соберите его, и пусть никто не уйдёт с пустыми руками. Каждый хранящийся плод может, на следующий день, накормить голодный рот.\n\n Кавимо, Бог Урожая, отныне мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500Ayutamo;Всегда будьте честными. Никогда не лгите, чего бы это ни стоило. Правда может ранить, как заточенный нож, но ложь - это меч, покрытый ядом морского змея. \n\n Ауатамо, Бог Истины, отныне мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500Bhut;Не беспокойтесь о расходах, если прибыль может быть гораздо больше. Бушующий Тайфун питает пахотные земли, и беспощадное течение несёт торговые корабли. Смерть может прийти к любому, но двоё способны произвести многочисленную династию.\n\n Бут, Бог Морей, Бурь и Плодородия, отныне мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500Shani;Живите свободно! Живите непредсказуемо! Живите счастливо! Правила никогда не смогут овладеть хаосом мира. Покончите с этими глупостями, и сбудется всё о чем вы когда-либо мечтали!\n\n Шани, Богиня Хаоса и Свободной Воли, отныне моя покровительница.;;;;;;;;;;;;;x;
ekpatrons500Orgnum;Следуйте древним традициям Альдмеров. Знайте, что я сохранил их. Внесите тоже свой вклад во имя их сохранения. Вдохновите на это своих потомков, и они также сохранят эти великие истины, как это удалось мне.\n\n Оргнум, последний из Альдмеров, отныне мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500PAuriel;Почитайте предков и их аграрные традиции. Следите за временем, способами выращивания и сбора урожая, чтобы круглый год наслаждаться дивными продуктами с полей и фруктовых садов.\n\n Аури-Эль, Бог Времени и Сезонов, отныне мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500Anuiel;Воспользуйтесь возможностями, которые дает вам этот мир и станьте лучше. Растите детей, и они смогут сделать тоже самое, когда придёт их время. Но ваше наследие живет в них, пока живы они и их потомки.\n\n Ануиэль, Бог Жизни, отныне мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500PXarxes;Замечайте необычное. Занимайтесь мистикой! Задавайте другим вопросы, которые не осмеливались произнести, они боятся вам их открыть. Если кто-то скрывает что-либо, то он обладает могуществом. И однажды сможет воспользоваться этим могуществом.\n\n Ксарксес, Бог Тайного Знания, отныне мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500PMagnus;Пусть магия течёт по всему вашему телу. Сфокусируйте разум и тело, чтобы воспользоваться могуществом волшебства.\n\n Магнус, Бог Магии, теперь мой покровитель.;;;;;;;;;;;;;x;
ekpatrons500PSyrabane;Брутальное телосложение - это для слабовольных. Сидите в библиотеке, изучайте фолианты и не беспокойтесь о способностях этих дураков, ибо у вас есть истинная сила. Магия способна преодолеть любое оружие, броню и победить любого врага.\n\n Сирабейн, Бог Учёности, отныне мой покровитель.;;;;;;;;;;;;;x;
ekpatrons.100.d;Раньше я был слеп, но теперь вижу правду. Боги не доброжелательны. Они не заботятся о нашем благополучии. Мы всего лишь пешки в их игре, и единственный способ победить - это отказаться от участия в их поклонении.;;;;;;;;;;;;;x
ekpatrons.100.optA;Не надо больше!;;;;;;;;;;;;;x
REMOVE_PATRON_DEITY_CT;Вы потеряете свою черту божества-покровителя;;;;;;;;;;;;;x
p_winter;Последователь Змея Зимы;;;;;;;;;;;;;x;
p_winter_desc;Сонная Зима, холодная хранительница семейного очага и мирных селений. Для того, чтобы следовать за мной, терпите любой ценой. Снежные сливы цветут даже в метель.;;;;;;;;;;;;;x;
orgnum0d;Ещё один последователь выбрал вас в качестве своего бога-покровителя, приняв ваше учение в качестве основного элемента своего вероисповедания и образа жизни.;;;;;;;;;;;;;x;
generic_cult;Культисты;;;;;;;;;;;;;x;
generic_cult_desc;Группа неизвестных культистов пустила корни в этой провинции.;;;;;;;;;;;;;x;
cult_azura;Культ Азуры;;;;;;;;;;;;;x;
cult_boethiah;Культ Боэтии;;;;;;;;;;;;;x;
cult_clavicus;Культ Клавикуса Вайла;;;;;;;;;;;;;x;
cult_hermaeus;Культ Хермеуса Моры;;;;;;;;;;;;;x;
cult_hircine;Культ Хирсина;;;;;;;;;;;;;x;
cult_mehrunes;Культ Мерунеса Дагона;;;;;;;;;;;;;x;
cult_mephala;Культ Мефалы;;;;;;;;;;;;;x;
cult_meridia;Культ Меридии;;;;;;;;;;;;;x;
cult_molag;Культ Молаг Бала;;;;;;;;;;;;;x;
cult_namira;Культ Намиры;;;;;;;;;;;;;x;
cult_nocturnal;Культ Ноктюрнал;;;;;;;;;;;;;x;
cult_peryite;Культ Периайта;;;;;;;;;;;;;x;
cult_sanguine;Культ Сангвина;;;;;;;;;;;;;x;
cult_sheogorath;Культ Шеогората;;;;;;;;;;;;;x;
cult_jyggalag;Культ Джиггалага;;;;;;;;;;;;;x;
cult_vaermina;Культ Вермины;;;;;;;;;;;;;x;
cult_malacath;Культ Малаката;;;;;;;;;;;;;x;
cult_azura_desc;В провинции был обнаружен Культ Азуры. Культисты воздвигали святыни своему Божеству, а некоторые начали даже открыто поклоняться ему. Если в ближайшее время на них не обратят внимание, то культ может нанести серьезный ущерб провинции или даже обратить недовольных местных жителей в свою нечестивую веру. ;;;;;;;;;;;;;x;
cult_boethiah_desc;В провинции был обнаружен Культ Боэтии. Культисты воздвигали святыни своему Божеству, а некоторые начали даже открыто поклоняться ему. Если в ближайшее время на них не обратят внимание, то культ может нанести серьезный ущерб провинции или даже обратить недовольных местных жителей в свою нечестивую веру. ;;;;;;;;;;;;;x;
cult_clavicus_desc;В провинции был обнаружен Культ Клавикуса Вайла. Культисты воздвигали святыни своему Божеству, а некоторые начали даже открыто поклоняться ему. Если в ближайшее время на них не обратят внимание, то культ может нанести серьезный ущерб провинции или даже обратить недовольных местных жителей в свою нечестивую веру. ;;;;;;;;;;;;;x;
cult_hermaeus_desc;В провинции был обнаружен Культ Хермеуса Моры. Культисты воздвигали святыни своему Божеству, а некоторые начали даже открыто поклоняться ему. Если в ближайшее время на них не обратят внимание, то культ может нанести серьезный ущерб провинции или даже обратить недовольных местных жителей в свою нечестивую веру. ;;;;;;;;;;;;;x;
cult_hircine_desc;В провинции был обнаружен Культ Хирсина. Культисты воздвигали святыни своему Божеству, а некоторые начали даже открыто поклоняться ему. Если в ближайшее время на них не обратят внимание, то культ может нанести серьезный ущерб провинции или даже обратить недовольных местных жителей в свою нечестивую веру. ;;;;;;;;;;;;;x;
cult_mehrunes_desc;В провинции был обнаружен Культ Мерунеса Дагона. Культисты воздвигали святыни своему Божеству, а некоторые начали даже открыто поклоняться ему. Если в ближайшее время на них не обратят внимание, то культ может нанести серьезный ущерб провинции или даже обратить недовольных местных жителей в свою нечестивую веру. ;;;;;;;;;;;;;x;
cult_mephala_desc;В провинции был обнаружен Культ Мефалы. Культисты воздвигали святыни своему Божеству, а некоторые начали даже открыто поклоняться ему. Если в ближайшее время на них не обратят внимание, то культ может нанести серьезный ущерб провинции или даже обратить недовольных местных жителей в свою нечестивую веру. ;;;;;;;;;;;;;x;
cult_meridia_desc;В провинции был обнаружен Культ Меридии. Культисты воздвигали святыни своему Божеству, а некоторые начали даже открыто поклоняться ему. Если в ближайшее время на них не обратят внимание, то культ может нанести серьезный ущерб провинции или даже обратить недовольных местных жителей в свою нечестивую веру. ;;;;;;;;;;;;;x;
cult_molag_desc;В провинции был обнаружен Культ Молаг Бала. Культисты воздвигали святыни своему Божеству, а некоторые начали даже открыто поклоняться ему. Если в ближайшее время на них не обратят внимание, то культ может нанести серьезный ущерб провинции или даже обратить недовольных местных жителей в свою нечестивую веру. ;;;;;;;;;;;;;x;
cult_namira_desc;В провинции был обнаружен Культ Намиры. Культисты воздвигали святыни своему Божеству, а некоторые начали даже открыто поклоняться ему. Если в ближайшее время на них не обратят внимание, то культ может нанести серьезный ущерб провинции или даже обратить недовольных местных жителей в свою нечестивую веру. ;;;;;;;;;;;;;x;
cult_nocturnal_desc;В провинции был обнаружен Культ Ноктюрнал. Культисты воздвигали святыни своему Божеству, а некоторые начали даже открыто поклоняться ему. Если в ближайшее время на них не обратят внимание, то культ может нанести серьезный ущерб провинции или даже обратить недовольных местных жителей в свою нечестивую веру. ;;;;;;;;;;;;;x;
cult_peryite_desc;В провинции был обнаружен Культ Периайта. Культисты воздвигали святыни своему Божеству, а некоторые начали даже открыто поклоняться ему. Если в ближайшее время на них не обратят внимание, то культ может нанести серьезный ущерб провинции или даже обратить недовольных местных жителей в свою нечестивую веру. ;;;;;;;;;;;;;x;
cult_sanguine_desc;В провинции был обнаружен Культ Сангвина. Культисты воздвигали святыни своему Божеству, а некоторые начали даже открыто поклоняться ему. Если в ближайшее время на них не обратят внимание, то культ может нанести серьезный ущерб провинции или даже обратить недовольных местных жителей в свою нечестивую веру. ;;;;;;;;;;;;;x;
cult_sheogorath_desc;В провинции был обнаружен Культ Шеогората. Культисты воздвигали святыни своему Божеству, а некоторые начали даже открыто поклоняться ему. Если в ближайшее время на них не обратят внимание, то культ может нанести серьезный ущерб провинции или даже обратить недовольных местных жителей в свою нечестивую веру. ;;;;;;;;;;;;;x;
cult_jyggalag_desc;В провинции был обнаружен Культ Джиггалага. Культисты воздвигали святыни своему Божеству, а некоторые начали даже открыто поклоняться ему. Если в ближайшее время на них не обратят внимание, то культ может нанести серьезный ущерб провинции или даже обратить недовольных местных жителей в свою нечестивую веру. ;;;;;;;;;;;;;x;
cult_vaermina_desc;В провинции был обнаружен Культ Вермины. Культисты воздвигали святыни своему Божеству, а некоторые начали даже открыто поклоняться ему. Если в ближайшее время на них не обратят внимание, то культ может нанести серьезный ущерб провинции или даже обратить недовольных местных жителей в свою нечестивую веру. ;;;;;;;;;;;;;x;
cult_malacath_desc;В провинции был обнаружен Культ Малаката. Культисты воздвигали святыни своему Божеству, а некоторые начали даже открыто поклоняться ему. Если в ближайшее время на них не обратят внимание, то культ может нанести серьезный ущерб провинции или даже обратить недовольных местных жителей в свою нечестивую веру. ;;;;;;;;;;;;;x;
EVTDESC39000;Группа неизвестных культистов напомнила о своём существовании в провинции [Root.GetName]! ;L'hйrйsie [Root.Religion.GetName] a montrй son horrible visage dans la province de [Root.GetName] !;Die scheuЯliche [Root.Religion.GetName]-Ketzerei greift auf die Provinz von [Root.GetName] ьber!;;La herejнa [Root.Religion.GetName] ha asomado su horrenda cara en la provincia de [Root.GetName]!;;;;;;;;;x;
EVTDESC39400;Группа неизвестных культистов появилась в провинции [From.GetName]!;L'hйrйsie [From.Religion.GetName] est apparue dans la province de [From.GetName] !;Die Provinz von [From.GetName] wird von der [From.Religion.GetName]-Ketzerei heimgesucht!;;La herejнa [From.Religion.GetName] ha surgido en la provincia de [From.GetName]!;;;;;;;;;x;
EVTDESC39401;Тревожные вести! Культ появился в [Root.GetReligion] провинции несколько месяцев назад и правитель ничего не сделал, чтобы разогнать их!;Nouvelle inquiйtante ! L'hйrйsie semble кtre apparue dans une province catholique il y a plus de deux ans et son dirigeant n'a rien fait !;Es gibt beunruhigende Neuigkeiten: Seit mehr als 2 Jahren gibt es Anzeichen von Ketzerei in einer katholischen Provinz, und der Machthaber hat nichts unternommen!;;ЎNoticias inquietantes! ЎAparentemente surgiу la herejнa en una provincia catуlica hace mбs de dos aсos y el gobernante no ha hecho nada al respecto!;;;;;;;;;x;
EVTDESC39402;Узнать, что в ваших владениях укрываются культы - это одно, но я просто в шоке, узнав, что вы не предприняли никаких мер против этих презренных людей! Этот культ должен быть искоренен. ;Comme si apprendre qu'une des provinces de votre domaine йtait devenue hйrйtique ne suffisait pas, il faut en plus que vous n'ayez rien fait а ce propos pendant plus de deux ans ! Cette hйrйsie doit кtre йradiquйe.;Es ist schlimm genug, dass eine Provinz in eurem Herrschaftsgebiet der Ketzerei anheim gefallen ist. Aber es ist geradezu schockierend, dass ьber zwei Jahre lang keine Intervention stattfand! Das muss ein Ende haben.;;Descubrir que una provincia de los dominios se ha convertido en hereje ya es una mala noticia. ЎPero no puedo creer que se haya consentido esta situaciуn durante mбs de dos aсos! La herejнa debe erradicarse.;;;;;;;;;x;
EVTDESC39403;Культисты появились в [Root.GetReligion] провинции. Я попробую побудить местного правителя быстро расправиться с ними.;L'hйrйsie est apparue dans une province catholique. Je vais encourager le dirigeant local а s'en occuper rapidement.;Eine katholische Provinz wurde von der Ketzerei heimgesucht. Ich werde den Herrscher des Gebiets darauf ansetzen.;;Ha aparecido la herejнa en una provincia catуlica. Recomiendo al gobernador local que se encargue de ella rбpidamente.;;;;;;;;;x;
EVTDESC39404;Тревожные вести о культистах в ваших владениях достигли моих ушей! Я призываю вас немедленно расправиться с этой проблемой, так как эти культисты должны быть искоренены!;Des nouvelles inquiйtantes me sont parvenues concernant une province hйrйtique sur votre territoire. Je vous conseille vivement de vous occuper de ce problиme rapidement, cette hйrйsie doit кtre йradiquйe !;Ich nahm beunruhigende Neuigkeiten ьber eine ketzerische Provinz in Eurem Herrschaftsgebiet zur Kenntnis. Ich bin fьr eine sofortige Intervention zur Beendigung dieser Ketzerei!;;Me han llegado noticias preocupantes acerca de una provincia hereje en vuestros dominios. Os insto a tratar este problema con celeridad. ЎEs preciso erradicar esta herejнa!;;;;;;;;;x;
EVTOPTA39404;Я сражу этих культистов!;;;;;;;;;;;;;;x
EVTDESC39010;Харизматичный проповедник убедил меня присоединится к его культу!;;;;;;;;;;;;;;x
EVTOPTA39010;Я должен открыто принять свою новую веру!;;;;;;;;;;;;;x;
EVTOPTB39010;Я убежден, но мир не должен знать об этом....;;;;;;;;;;;;;x;
secret_religion_change;Это изменит вашу тайную религию. Если у вас уже есть она, то она будет заменена.;;;;;;;;;;;;;x
EVTOPTC39010;Нет, подожди. Если подумать... ;;;;;;;;;;;;;x
### Names
string_human_pantheon;Недийские Религии;;;;;;;;;;;;;x
string_yokudan_pantheon;Йокуданские Религии;;;;;;;;;;;;;x
string_mer_pantheon;Эльфийские Религии;;;;;;;;;;;;;x
string_tribunal;Велотийские Религии;;;;;;;;;;;;;x
string_daedra;Даэдрические Культы;;;;;;;;;;;;;x
string_khajiit_pantheon;Каджитские Религии;;;;;;;;;;;;;x
string_hist_group;Рилигии Хист;;;;;;;;;;;;x
string_reach_faiths;Религии Предела;;;;;;;;;;;;;x
string_old_faith;Культ Червя;;;;;;;;;;;;;x
string_void_religions;Религии Пустот;;;;;;;;;;;;;x
string_atmoran_pantheon;Атморские Религии;;;;;;;;;;;;;x
string_oblivion_religions;Идеальные Религии;;;;;;;;;;;;;x
string_tsaesci_courts;Суды ЦаЭски;;;;;;;;;;;;;x
string_tangmo_religions;Религии Танг Мо;;;;;;;;;;;;;x
string_potun_religions;Религии По Тун;;;;;;;;;;;;;x
string_kamal_religions;Ветра;;;;;;;;;;;;;x
string_islander_religions;Религии Эшлендеров;;;;;;;;;;;;;x
string_maormer_religion;Маормерские Религии;;;;;;;;;;;;;x
### Patron traits
# Elven Pantheon
p_auriel;Последователь Аури-Эля;;;;;;;;;;;;;x;
p_auriel_desc;Почитайте своих предков. Никогда не забывайте об их достижениях. Следуйте древним традициям, которые принесли им успех, и позволили вам стать тем, кем вы являетесь сегодня.;;;;;;;;;;;;;x;
p_jephre;Последователь Джефре;;;;;;;;;;;;;x;
p_jephre_desc;Наслаждайтесь дарами природы. Дорожите ими. Дышите с ликованием, и никогда не позволяйте  дню быть скучным или недостаточно весёлым.;;;;;;;;;;;;;x;
p_magnus;Последователь Магнуса;;;;;;;;;;;;;x;
p_magnus_desc;Планируйте на будущее. Сомневайтесь во всём. Сражайтесь за правду. Ищите ответы в тайнах магии.;;;;;;;;;;;;;x;
p_phynaster;Последователь Финастера;;;;;;;;;;;;;x;
p_phynaster_desc;Наблюдайте за движением экономики. Осваивайте её. Самые отдалённые места могут быть достигнуты не следуя длинным путём, но по кратчайшему и безопасному пути.;;;;;;;;;;;;;x;
p_syrabane;Последователь Сирабейна;;;;;;;;;;;;;x;
p_syrabane_desc;Тщательно изучайте тайную магию. Свободно используйте её, и всегда во благо. Магическая сила дается для совершения великих подвигов.;;;;;;;;;;;;;x;
p_xarxes;Последователь Ксарксеса;;;;;;;;;;;;;x;
p_xarxes_desc;План Смертных подобен запертой двери. Величайшие тайны магии скрыты за ней. С помощью мудрости, изобретательности и решительности, вы смежите найти ключ.;;;;;;;;;;;;;x;
p_baandar;Последователь Баан Дара;;;;;;;;;;;;;x;
p_baandar_desc;Возьмите то, что принадлежит вам. Не обращайте внимание на формальные 'правила' - они лишь слабые попытки удержать вас от достижения процветания.;;;;;;;;;;;;;x;
p_hermamora;Последователь Херма-Моры;;;;;;;;;;;;;x;
p_hermamora_desc;Пройдите самыми таинственными путями через тёмные дебри. Многое можно найти и узнать там, где другие боятся ступить.;;;;;;;;;;;;;x;
p_yffre;Последователь И'ффре;;;;;;;;;;;;;x;
p_yffre_desc;Живите настоящим. Творите собственную историю. Ибо  то, что вы делайте сейчас, создаёт ваше прошлое и формирует ваше будущее.;;;;;;;;;;;;;x;
p_zen;Последователь З'ена;;;;;;;;;;;;;x;
p_zen_desc;Выполняйте свои обещания. Всегда поступайте справедливо. Нет таких проблем, которые не смогут преодолеть труд и самоотверженность.;;;;;;;;;;;;;x;
# Reach faiths
p_odibella;Последователь Дибеллы;;;;;;;;;;;;;x;
p_odibella_desc;Пусть думает ваше сердце, а не мозг. Яркая, необузданная страсть приведёт вас к вершинам самых высоких гор и будет держать вас на пике эйфории.;;;;;;;;;;;;;x;
p_omara;Последователь Мары;;;;;;;;;;;;;x;
p_omara_desc;Постройте свой дом на прочном фундаменте. Трудитесь и будьте готовы умереть за свою семью. Они ваша плоть и кровь, ваше наследие. Вы тоже наследие своих предков. Сделайте так, чтобы они гордились.;;;;;;;;;;;;;x;
p_omolag;Последователь Молаг Бала;;;;;;;;;;;;;x;
p_omolag_desc;Власть - это закон. Возьмите всё. Никогда не проявляйте слабости. Всегда заставляйте своих врагов страдать.;;;;;;;;;;;;;x;
p_oazura;Последователь Азуры;;;;;;;;;;;;;x;
p_oazura_desc;Отстаивайте свои слова. Изучайте древние пророчества. Добивайтесь правды. Ищите вдохновение  в великолепии сумеречного неба.;;;;;;;;;;;;;x;
p_ohircine;Последователь Хирсина;;;;;;;;;;;;;x;
p_ohircine_desc;Ловко преследуйте свою добычу. Истребляйте её достойно. Охотник столь же велик, как велика поверженная им добыча, а добыча становится великой, только если сама погоня велика.;;;;;;;;;;;;;x;
p_operyite;Последователь Периайта;;;;;;;;;;;;;x;
p_operyite_desc;Следите за порядком. Исполняйте возложенные на вас обязанности. Слушайте своих  руководителей, и будьте упорными, несмотря ни на что.;;;;;;;;;;;;;x;
p_onamira;Последователь Намиры;;;;;;;;;;;;;x;
p_onamira_desc;Живите скромно, убого и бедно. Валяйтесь в грязи и слякоти, и вы сможете насладится пренебрежением. Станьте невидимым и неизвестным, тогда вас будет не остановить.;;;;;;;;;;;;;x;
# Yokudan Pantheon
p_ruptga;Последователь Руптги;;;;;;;;;;;;;x;
p_ruptga_desc;Путешествие - ваше странствие, оно - ваш поход. Будьте закаленными и дисциплинированными, единственными ограничениями являются те, которые вы сами для себя установливаете.;;;;;;;;;;;;;x;
p_diagna;Последователь Диагны;;;;;;;;;;;;;x;
p_diagna_desc;Заточите свои мечи и держите их острыми. Когда ваши союзники подводят вас, и семья в обиде на вас, меч - единственный ваш друг.;;;;;;;;;;;;;x;
p_satakal;Последователь Сатакала;;;;;;;;;;;;;x;
p_satakal_desc;Стройте, разрушайте. Стройте, разрушайте. Стройте, разрушайте. Любое действие всегда нуждается в своей противоположности, чтобы быть распознаваемым, иначе оно бессмысленно.;;;;;;;;;;;;;x;
p_zeht;Последователь Зехта;;;;;;;;;;;;;x;
p_zeht_desc;Возделывайте землю, сейте семена, трудитесь на полях и терпеливо ждите. Бережно собирайте урожай, и потом, только потом наслаждайтесь плодами вашего упорного труда.;;;;;;;;;;;;;x;
p_tava;Последователь Тавы;;;;;;;;;;;;;x;
p_tava_desc;Следуйте за Солнцем. Пусть ветер дует в паруса. Оставайтесь со своей стаей. Дары природы всегда будут с вами.;;;;;;;;;;;;;x;
p_onsi;Последователь Онси;;;;;;;;;;;;;x;
p_onsi_desc;Держите лезвие в одной руке. Держите лезвие в другой руке. Нет проблемы, которую слишком трудно разрезать.;;;;;;;;;;;;;x;
p_morwha;Последователь Морвы;;;;;;;;;;;;;x;
p_morwha_desc;Продолжите наследие вашей семьи. Вы родились и выросли не для того, чтобы умереть в одиночестве. Создайте свою семью, чтобы будущие поколения сделали тоже самое и ваш род смог сохранится.;;;;;;;;;;;;;x;
p_leki;Последователь Леки;;;;;;;;;;;;;x;
p_leki_desc;Будьте прилежным и творческим. Изучайте стратегию и методы Франдара, На-Тотамбу и Ансеев, вы можете выработать свои собственные приемы. Используйте их с умом и в те моменты, когда ваш противник меньше всего их ожидает.;;;;;;;;;;;;;x;
p_tuwhacca;Последователь Ту'вакки;;;;;;;;;;;;;x;
p_tuwhacca_desc;Внимание является лучшим слугой для тех, кто сохраняет осторожность. Всегда уважайте границы жизни и смерти и Далёкие Берега будут рады предоставить вам безопасную гавань.;;;;;;;;;;;;;x;
p_sep;Последователь Сепа;;;;;;;;;;;;;x;
p_sep_desc;Скрывайтесь в тени. Крадитесь в темноте, будьте недостижимы как сама пустота. Когда враги теряют бдительность - используйте свой шанс, чтобы обогащаться и процветать.;;;;;;;;;;;;;x;
# ALMSIVI
p_almalexia;Последователь Альмалексии;;;;;;;;;;;;;x;
p_almalexia_desc;Будьте внимательны не только к очевидной опасности, но и к постепенно изменяющимся обстоятельствам, которые могут привести к опасности.;;;;;;;;;;;;;x;
p_sotha;Последователь Сота Сила;;;;;;;;;;;;;x;
p_sotha_desc;Ищите. Учитесь. Когда будете готовы - найдите наставника. Ему будет интересно услышать ваши умозаключения.;;;;;;;;;;;;;x;
p_vivec;Последователь Вивека;;;;;;;;;;;;;x;
p_vivec_desc;Сделайте свою любовь защитой от горизонта. Чистое существование даруется только святым, которые приходят в мириадах форм, половина из них пугающая, а вторая половина разделена поровну между самоуверенными и бесполезными.;;;;;;;;;;;;;x;
p_azura;Последователь Азуры;;;;;;;;;;;;;x;
p_azura_desc;Отстаивайте свои слова. Изучайте древние пророчества. Добивайтесь правды. Ищите вдохновение в великолепии сумеречного неба.;;;;;;;;;;;;;x;
p_boethiah;Последователь Боэтии;;;;;;;;;;;;;x;
p_boethiah_desc;Оспорьте власть сильных мира сего. Не поддавайтесь на их ложь, но действуйте самостоятельно, дабы противостоять их влиянию. Всегда подчиняйте себе слабых и свергайте могущественных.;;;;;;;;;;;;;x;
p_mephala;Последователь Мефалы;;;;;;;;;;;;;x;
p_mephala_desc;Ходите с улыбкой и используйте отравленный кинжал. Создавайте себе союзников, если собираетесь уничтожать врагов, когда вы этого хотите, но всегда действуйте непредсказуемо.;;;;;;;;;;;;;x;
p_nerevar;Последователь Святого Неревара;;;;;;;;;;;;;x;
p_nerevar_desc;То, к чему он приложит руку, будет сделано. Что было недоделано, будет доделано. Его милосердие освободит проклятых фальшивых богов, соберёт, что было разбито, спасет безумных. Он произнесет закон для народа Велота. Он говорит про их землю и нарекает их великими.;;;;;;;;;;;;;x;
p_stvivec;Последователь Святого Вивека;;;;;;;;;;;;;x;
p_stvivec_desc;Сделайте свою любовь защитой от горизонта. Чистое существование даруется только святым, которые приходят в мириадах форм, половина из них пугающая, а вторая половина разделена поровну между самоуверенными и бесполезными.;;;;;;;;;;;;;x;
p_stsotha;Последователь Святого Сота Сила;;;;;;;;;;;;;x;
