EKOffmapInvasion115Desc7;"Я просыпаюсь в темном летнем лесу. Воздух пропитам запахом парфюма, благовоний, алкоголя и крови. Из-за дерево выходит будто бы Дремора, но более грандиозный и высокий, покрытый доспехами с ног до головы. Без сомненья, Сангвин передо мной. "Ха-ха! Мило. Очень мило. Хермеус Мора недооценил тебя - я не удивлен - и он проиграл, и не удивился этому. Он слишком ...ленив. Ему было ужасно скучно в последнее время, но ты облегчил его жизнь таким образом, каким ни один смертный не смог бы. Возьми в подарок мою силу, в знак  уважения и еще чего-то. Я буду следить за тобой " В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc8;"Я просыпаюсь в кошмарном каньоне под темным фиолетовым небом. Ужасные глаза прорастают из ниоткуда, тянутся ко мне - и исчезают внезапно. Среди них появляется фигура женщины, едва различимая - Вермина собственной персоной. Она опирается на посох, и говорит "Эффектная работа, смертное создание", - говорит она. "Тщеславноые хлопоты Хермеуса Моры могут стать ужасно раздражающим после нескольких тысяч лет. Может быть, он, наконец, заткнется навсегда.. Теперь я могу вернуться к любимым увлечениям и не связываться с этой горестно-сладкой смертной чепухой. Я кланяюсь тебе. Ты забавный, маленький смертный. Я уверена, ты найдешь для ЭТОГО назначение ". В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc9;"Я просыпаюсь на зеленом лугу, окружённом изумрудными холмами и овеянным теплом полуденного солнца. Рядом я вижу странного маленького человека с рогами с собакой. Он улыбается мне. Это Клавикус Вайл и Барбас, как обычно, подле него. "Ах, как мило!" - восклицает Клавикус. "Дикий охотник Хирсин проиграл в свои любимые кошки-мышки, и вторжение зашло в тупик. Все рухнуло в одночасье. Правильно, герой? Ты был одним из моих лучших просителей, поэтому я думаю, что ты заслуживаешь моего дара. Держи мое благословение, я пошлю тебя домой вместе с ней. Ты не скоро увидишь сделку, подобную этой! " В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc10;"Я просыпаюсь в раздробленном, темном Плане с фиолетовым звездным небом. Одна из теней оборачивается в саван пыли и грязи - это Намира. Она говорит со мной. "Превосходная работа, смертный. Высший хищник Хирсин пал от руки нижайщего шакала, поедателя падати. Смертного. Хоть ты и слишком популярен ... держи мой подарок. Запомни, прежде чем я верну тебя: униженный и забытые - это те, кто совершает самые смелые поступки". В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc11;"Я просыпаюсь в скалистой, вулканической пустыне. В небе вспыхивает сильный шторм, а среди молний возвышается воин с двуручным боевым топором - Боэтия. Он (или она?)смотрит на меня сверху вниз. "Великолепно. Кровожданейшее войско и решительная группа мятежников могут свергнуть даже самую великую империю. Так ты сверг Малакат. Он не стол велик, как сам полагал. Он не забудет этот инцидент. Ваше боевое превосходство поражает, смертный. Ты не будешь обделён дарами. Большинство смертных ничтожны, однако ты воистину... достоин" В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc12;"Я просыпаюсь на зеленом лугу, окружённом изумрудными холмами и овеянным теплом полуденного солнца. Рядом я вижу странного маленького человека с рогами с собакой. Он улыбается мне. Это Клавикус Вайл и Барбас, как обычно, подле него. "Ах, как мило!" - восклицает Клавикус. "Малакат - этот хриплый полкан с его присягами и проклятиями, с честью. Бах! Все это и его вторжение довели до предела. Всё сгинуло в одночасье. Правильно, герой? Ты был одним из моих лучших просителей, поэтому я думаю, что ты заслуживаешь моего дара. Держи мое благословение, я пошлю тебя домой вместе с ней. Ты не скоро увидишь сделку, подобную этой! " В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc13;"Я просыпаюсь в темном летнем лесу. Воздух пропитам запахом парфюма, благовоний, алкоголя и крови. Из-за дерево выходит будто бы Дремора, но более грандиозный и высокий, покрытый доспехами с ног до головы. Без сомненья, Сангвин передо мной. "Ха-ха! Мило. Очень мило. Мехрунез Дагон недооценил тебя и - что не удивительно - проиграл. Also not surprised about that one. Он слишком... неспокоен. Теперь мне придётся терпеть его обиженные визги ближайшую тысячую лет... Возьми-ка в подарок мою силу, в знак  уважения и еще чего-то. Я буду следить за тобой " В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc14;"Я просыпаюсь в тронном зале. Стены сделаны из странных, но красивых каменных блоков. У престола стоит некто престола - хорошо одетый, бородатый человек с довольно своеобразными глазами - сам Шигорат. Он усмехается и морщит лоб. "ЧУДЕСНО! Теперь, когда сила Мехрунеза Дагона уменьшилась, его влияние на ваш скудный смертный мирок растаяло, как дым! И с его временным отсутствием в плане смертных я могу поработать над различными.. стоп. Я думаю, я самом деле думаю, что пришло время, когда тебе надо уйти. И держи мой подарок. Используй его во благо! Или нет. Или выкинь эту мерзкую дрянь. Пфа! " В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc15;"Я просыпаюсь в темном месте, пространство вокруг искривлено. В тусклом свете почти невозможно что либо различить. Ясно видна лишь фигура женщины. Она облачена в робу, а лицо закрывает капюшон. Ноктюрнал собственной персоной. "Молодец, смертный", - говорит она. "Мефала побеждена и  потеряла часть силы, так что она не скоро сможет угрожать смертному миру. Я отправлю тебя туда, где ты должен быть. С тобой моё благословение. Используй дарованную силу хорошо, потрать её на то, чтобы узнать секреты своего мира". В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc16;"Я просыпаюсь в угрюмой, красной пустыне. Лава течет здесь и там, дым поднимается в грозовое небо. Из глубоко разлома выскальзывает тощее, драконоподобное существо - Периайт! - и поднимает голову, чтобы взглянуть на меня. "Отличная работа, смертный", - говорит он. "Поражение Мефалы означает конец ее хаотических и коварных махинаций ... нак какое-то время. Ты сражаешься за мрачную дейсвительность, за сущность Порядка - за это я благодарен. Возьми мой дар себе - полезной подарок полезному слуге. В темницах меня ждут Младшие Даэдра, так что наш диалог окончен ". В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc17;"Я просыпаюсь в холодном, скалистом, безжизненном месте. Холод обжигает моё тело. Сквозь вихрь синего пламени выходит огромный, рогатый монстр - ни кто иной, как Молаг Бал, несущий огромную булаву. Он с презрением глядит на меня. "Как жалко. Владычица Бесконечных Энергий поругана и оскорблена ничтожным смертным телом. Свет Меридии на время угаснет.  Хорошая работа. Ты меня забавлял, глупец, а потом достоин владеть моей силой. Иди, дабы сеять ненависть и отчаяние в мире смертных. Несмотря на ваши неудачи, вы все равно превосходите своих соплеменников. Да будет так" В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc18;"Я просыпаюсь в раздробленном, темном Плане с фиолетовым звездным небом. Одна из теней оборачивается в саван пыли и грязи - это Намира. Она говорит со мной. "Превосходная работа, смертный. Вылизанная, припудренная, сверкающая Меридия пала от руки служителя разложения и низости. Смертного. Хоть ты и слишком популярен ... держи мой подарок. Запомни, прежде чем я верну тебя: униженный и забытые - это те, кто совершает самые смелые поступки". В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc19;"Я просыпаюсь в скалистой, вулканической пустыне. В небе вспыхивает сильный шторм, а среди молний возвышается воин с двуручным боевым топором - Боэтия. Он (или она?)смотрит на меня сверху вниз. "Великолепно. Кровожданейшее войско и решительная группа мятежников могут свергнуть даже самую великую империю. Так ты сверг Молага Бала. Его жажда порабощать оказалась ниже твоего воинского умения. Он повержен и ослаб... на время. Ваше боевое превосходство поражает, смертный. Ты не будешь обделён дарами. Большинство смертных ничтожны, однако ты воистину... достоин" В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc20;"Я просыпаюсь на скалистом острове парящем посреди светлого и безраничного неба. В центре острова  существо чистой энергии - Меридия! - в форме женщины. Нахмурившись, она говорит кратко. "Молаг Бал побежден, его армии разрушены, а его гордость унижена. Его развращающее влияние не выйдет за пределы Хладной Гавани в течение какого-то времени. Он снова ударит, это без сомнения, но наша победа велика и надолго обезопасила мир.  Держи мой дар, смертный. С его помощью ты очистишь мир от зла и нечисти. Тьма растает, смертный, перед твоею рукою. Я прощаюсь с тобой " В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc21;"Я просыпаюсь в хвойном лесу. Глубокая ночь. Темное небо и толстая листва ограничивают зрение, но в тени я замечаю высокое человекоподобное существо с головой оленя - Хирсин! - вооружённое копьём копьем. Хирсин делает шаг вперед и говорит. "Добрая встреча, могучий охотник. Я поздравляю тебя с великой добычей. Твоя хитрость, рвение и сила за пределами смертного понимания - ты был достоит свергнуть Намиру. Она вновь вернётся в клубок червей и трупов, чтобы там оплакать своё позорное поражение. Она захочет отомстить. Но это случится не скоро. Сейчас же я посылаю тебя обратно в твой мир, оставляя напоследок свой дар. Это будет достойным дополнением к твоему арсеналу " В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc22;"Я просыпаюсь на скалистом острове парящем посреди светлого и безраничного неба. В центре острова  существо чистой энергии - Меридиа! - в форме женщины. Нахмурившись, она говорит кратко. "Намира побеждена, её армии разрушены, а её показушная скромность развеяна. Она будет ползать по Рассеивающей Пустоте, приняв самый тщедушный облик и долго ныть о своём поражении, не в силах отомстить. Она снова ударит, это без сомнения, но наша победа велика и надолго обезопасила мир.  Держи мой дар, смертный. С его помощью ты очистишь мир от зла и нечисти. Тьма растает, смертный, перед твоею рукою. Я прощаюсь с тобой " В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc23;"Я просыпаюсь во дворце, полном роз, окружённом живописной местностью. Передо мной встала женщина, излучающая энергию. Это Азура! Она говорит со мной. "И, как я и предвидела, коварная Ноктюрнал была побеждена и отступила обратно во тьму. В ближайшее время она не будет угрожать смертному миру. Под моим руководством тебе досталась победа, смертный. И поэтому я даю тебе мое благословение, ты можешь принести просветление и править по моим заветам в вашем смертном мире. Я отправлю тебя домой. Прощай же, смертный ". В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc24;"Я просыпаюсь в мрачном, туманном коридоре. Меня окружают многочисленные тоннели. Это место похоже на пещеру. Но всё же я вижу наверху небо, сердито-серое - как и всё остальное. Посреди пещеры стоит женская фигура, многорукая с ожерельем из ослепительно белых черепов. Это Мефала, которая смотрит на меня, улыбаясь. "Какой восхитительный диссонанс вы сеете не только в смертном мире, но и в Обливионе! Ноктюрнал терпела, она хранила в себе такую уверенность, такую уверенность! - и только чтобы все это было разрушено простым смертным! Я больше всего довольна твоими делами. Храни подарок, данный тебе и иди прочь. Помни, даже самая тонкая нить, выщипанная тобой, может привести к гибели богатого, огромного гобелена ". В следующий момент я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc25;"Я просыпаюсь в мрачном, туманном коридоре. Меня окружают многочисленные тоннели. Это место похоже на пещеру. Но всё же я вижу наверху небо, сердито-серое - как и всё остальное. Посреди пещеры стоит женская фигура, многорукая с ожерельем из ослепительно белых черепов. Это Мефала, которая смотрит на меня, улыбаясь. "Какой восхитительный диссонанс вы сеете не только в смертном мире, но и в Обливионе! Периайт выгнал всех своих надзирателей и рабов, напряг свои чешуйчатые крылышки до предела - и только чтобы все это было разрушено простым смертным! Я больше всего довольна твоими делами. Храни подарок, данный тебе и иди прочь. Помни, даже самая тонкая нить, выщипанная тобой, может привести к гибели богатого, огромного гобелена ". В следующий момент я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc26;"Я просыпаюсь в кошмарном каньоне под темным фиолетовым небом. Ужасные глаза прорастают из ниоткуда, тянутся ко мне - и исчезают внезапно. Среди них появляется фигура женщины, едва различимая - Вермина собственной персоной. Она опирается на посох, и говорит "Эффектная работа, смертное создание", - говорит она. "Периайт вернётся в нижние слои Обливиона - кто-то, наконец, займётся чисткой уборных и подметанием пола... Может быть, он, наконец, останется в своей темнице навсегда. Теперь я могу вернуться к любимым увлечениям и не связываться с этой горестно-сладкой смертной чепухой. Я кланяюсь тебе. Ты забавный, маленький смертный. Я уверена, ты найдешь для ЭТОГО назначение ". В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc27;"Я просыпаюсь на каменной дорожке, окруженной завораживающим морем болезненно-зеленого ила, который тянется до горизонта во всех направлениях. Небо также зеленое. Надо мной - великая, извивающаяся масса черной плоти, глаз и щупалец, форма Хермеуса Моры. Все глаза смотрят на меня. "Ты оказался успешен, смертный, и досгит предначертанного. Гуляки Сангвина отправились обратно в Обливион, вместе со своим пьянчугой-господином. Они не будут мешать научным занятиям моих смертных пешек. Отлично. Как чемпион Хермеуса Моры, ты имеешь право сохранить артефакт, предоставленный тебе, по началу, временно. Знай, что ты не даром удостоился моего внимания. Ты случайно не скаал?... А, не так важно! Мы встретимся снова, хочешь ты этого или нет этого или нет ". В следующий же миг я возвращаюсь домой. ";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc28;"Я просыпаюсь в пустынной земле лавовых потоков. Воздух холодный и забит серой, в то время как земля внизу слишком горячая - на ней почти невозможно стоять. Передо мной стоит массивный, четырехрукий титан - Мехрунез Дагон, который смотрит на меня сверху вниз, глаза его пылают. "Самое впечатляющее смертное существо за последние десятилетия. Твои амбиции сделали тебя легендой - чемпионом, Избранным, достаточно великим, чтобы противостоять Сангвину. Не только победить его, но и послать в глубины Обливиона. Смиренный смертный превратился в могучено воителя и полководца. Даже я, Мехрунез Дагон, признаю это. Я позволяю тебе сохранить свой подарок. Пусть твои желания, амбиции и цели приведут тебя к вечной славе. Уничтожиь всех, кто встанет на твоём пути! В следующий момент я возвращаюсь домой ". В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc29;"Я просыпаюсь во дворце, полном роз, окружённом живописной местностью. Передо мной встала женщина, излучающая энергию. Это Азура! Она говорит со мной. "И, как я и предвидела, безумный Шеогорат побеждён и вернулся, с позором, в свою вотчину - Дрожащие Острова. В ближайшее время он не будет угрожать смертному миру. Под моим руководством тебе досталась победа, смертный. И поэтому я даю тебе мое благословение, ты можешь принести просветление и править по моим заветам в вашем смертном мире. Я отправлю тебя домой. Прощай же, смертный ". В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc30;"Я просыпаюсь в пустынной земле лавовых потоков. Воздух холодный и забит серой, в то время как земля внизу слишком горячая - на ней почти невозможно стоять. Передо мной стоит массивный, четырехрукий титан - Мехрунез Дагон, который смотрит на меня сверху вниз, глаза его пылают. "Самое впечатляющее смертное существо за последние десятилетия. Твои амбиции сделали тебя легендой - чемпионом, Избранным, достаточно великим, чтобы противостоять Шеогорату. Не только победить его, но и послать в глубины Обливиона. Смиренный смертный превратился в могучено воителя и полководца. Даже я, Мехрунез Дагон, признаю это. Я позволяю тебе сохранить свой подарок. Пусть твои желания, амбиции и цели приведут тебя к вечной славе. Уничтожиь всех, кто встанет на твоём пути! В следующий момент я возвращаюсь домой ". В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc31;"Я просыпаюсь на каменной дорожке, окруженной завораживающим морем болезненно-зеленого ила, который тянется до горизонта во всех направлениях. Небо также зеленое. Надо мной - великая, извивающаяся масса черной плоти, глаз и щупалец, форма Хермеуса Моры. Все глаза смотрят на меня. "Ты оказался успешен, смертный, и досгит предначертанного. Теперь опустошающие видения Вермины схлынули, и они - как и её войска - не будут мешать научным занятиям моих смертных пешек. Отлично. Как чемпион Хермеуса Моры, ты имеешь право сохранить артефакт, предоставленный тебе, по началу, временно. Знай, что ты не даром удостоился моего внимания. Ты случайно не скаал?... А, не так важно! Мы встретимся снова, хочешь ты этого или нет этого или нет ". В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115Desc32;"Я просыпаюсь в угрюмой, красной пустыне. Лава течет здесь и там, дым поднимается в грозовое небо. Из глубоко разлома выскальзывает тощее, драконоподобное существо - Периайт! - и поднимает голову, чтобы взглянуть на меня. "Отличная работа, смертный", - говорит он. "Вермина потерпела поражение, её кошмарные армии исторгнуты в Обливион! Наконец-то сладкие сны развеяны, и монотонный труд охватит всех смертных Мундуса... нак какое-то время. Ты сражаешься за мрачную дейсвительность, за сущность Порядка - за это я благодарен. Возьми мой дар себе - полезной подарок полезному слуге. В темницах меня ждут Младшие Даэдра, так что наш диалог окончен ". В следующий же миг я возвращаюсь домой.";;;;;;;;;;;;;x;;
EKOffmapInvasion115OptA;Надеюсь, это сработает.;;;;;;;;;;;;;x;;
EKOffmapInvasion115OptB;Я стану Избранным [offmap_invasion_patron.GetFirstName].;;;;;;;;;;;;;x;;
EKOffmapInvasion115OptC;Я стану Избранным [offmap_invasion_patron.GetFirstName]…в тайне.;;;;;;;;;;;;;x;;
EKOffmapInvasion120;Нирн возвращается к привычный жизни. Даэдрические орды, словно чума распространившиеся по землям Мундуса, исчезли в одно мгновенье. Чтобы восстановить разрушенное ими, потребуются годы - и даже века! - кропотливой работы. Остаётся надежда, что твердыни и воины будут готовы к тому дню, когда очередной Принц Даэдра решит вторгнутся в земли непокорных смертных. ;;;;;;;;;;;;;x;;
EKOffmapInvasion120Accept;Мир спасён. До поры до времени.;;;;;;;;;;;;;x;;
EKOffmapInvasion230;Врата Обливиона распахнулись в [Root.GetName]! Испуганные местные бежали, спасая свои шкуры от хищной орды Младших Даэдра, расползшейся по всей окрестной местности.;;;;;;;;;;;;;x;;
EKOffmapInvasion230Accept;К оружию, воины!;;;;;;;;;;;;;x;;
EKOffmapInvasion231;Врата Обливиона распахнулись в [Root.GetName]! Испуганные местные бежали, спасая свои шкуры от хищной орды Младших Даэдра, расползшейся по всей окрестной местности.;;;;;;;;;;;;;x;;
EKOffmapInvasion231Accept;К оружию, воины!;;;;;;;;;;;;;x;;
EKOffmapInvasion232;Врата Обливиона распахнулись в [Root.GetName]! Испуганные местные бежали, спасая свои шкуры от хищной орды Младших Даэдра, расползшейся по всей окрестной местности.;;;;;;;;;;;;;x;;
EKOffmapInvasion232Accept;К оружию, воины!;;;;;;;;;;;;;x;;
EKOffmapInvasion233;Врата Обливиона распахнулись в [Root.GetName]! Испуганные местные бежали, спасая свои шкуры от хищной орды Младших Даэдра, расползшейся по всей окрестной местности.;;;;;;;;;;;;;x;;
EKOffmapInvasion233Accept;К оружию, воины!;;;;;;;;;;;;;x;;
EKOffmapInvasion234;Врата Обливиона распахнулись в [Root.GetName]! Испуганные местные бежали, спасая свои шкуры от хищной орды Младших Даэдра, расползшейся по всей окрестной местности.;;;;;;;;;;;;;x;;
EKOffmapInvasion234Accept;К оружию, воины!;;;;;;;;;;;;;x;;
EKOffmapInvasion235;Врата Обливиона распахнулись в [Root.GetName]! Испуганные местные бежали, спасая свои шкуры от хищной орды Младших Даэдра, расползшейся по всей окрестной местности.;;;;;;;;;;;;;x;;
EKOffmapInvasion235Accept;К оружию, воины!;;;;;;;;;;;;;x;;
EKOffmapInvasion236;Врата Обливиона распахнулись в [Root.GetName]! Испуганные местные бежали, спасая свои шкуры от хищной орды Младших Даэдра, расползшейся по всей окрестной местности.;;;;;;;;;;;;;x;;
EKOffmapInvasion236Accept;К оружию, воины!;;;;;;;;;;;;;x;;
EKOffmapInvasion237;Врата Обливиона распахнулись в [Root.GetName]! Испуганные местные бежали, спасая свои шкуры от хищной орды Младших Даэдра, расползшейся по всей окрестной местности.;;;;;;;;;;;;;x;;
EKOffmapInvasion237Accept;К оружию, воины!;;;;;;;;;;;;;x;;
EKOffmapInvasion238;Врата Обливиона распахнулись в [Root.GetName]! Испуганные местные бежали, спасая свои шкуры от хищной орды Младших Даэдра, расползшейся по всей окрестной местности.;;;;;;;;;;;;;x;;
EKOffmapInvasion238Accept;К оружию, воины!;;;;;;;;;;;;;x;;
EKOffmapInvasion239;Врата Обливиона распахнулись в [Root.GetName]! Испуганные местные бежали, спасая свои шкуры от хищной орды Младших Даэдра, расползшейся по всей окрестной местности.;;;;;;;;;;;;;x;;
EKOffmapInvasion239Accept;К оружию, воины!;;;;;;;;;;;;;x;;
EKOffmapInvasion240;Врата Обливиона распахнулись в [Root.GetName]! Испуганные местные бежали, спасая свои шкуры от хищной орды Младших Даэдра, расползшейся по всей окрестной местности.;;;;;;;;;;;;;x;;
EKOffmapInvasion240Accept;К оружию, воины!;;;;;;;;;;;;;x;;
EKOffmapInvasion241;Врата Обливиона распахнулись в [Root.GetName]! Испуганные местные бежали, спасая свои шкуры от хищной орды Младших Даэдра, расползшейся по всей окрестной местности.;;;;;;;;;;;;;x;;
EKOffmapInvasion241Accept;К оружию, воины!;;;;;;;;;;;;;x;;
EKOffmapInvasion242;Врата Обливиона распахнулись в [Root.GetName]! Испуганные местные бежали, спасая свои шкуры от хищной орды Младших Даэдра, расползшейся по всей окрестной местности.;;;;;;;;;;;;;x;;
EKOffmapInvasion242Accept;К оружию, воины!;;;;;;;;;;;;;x;;
EKOffmapInvasion243;Врата Обливиона распахнулись в [Root.GetName]! Испуганные местные бежали, спасая свои шкуры от хищной орды Младших Даэдра, расползшейся по всей окрестной местности.;;;;;;;;;;;;;x;;
EKOffmapInvasion243Accept;К оружию, воины!;;;;;;;;;;;;;x;;
EKOffmapInvasion244;Врата Обливиона распахнулись в [Root.GetName]! Испуганные местные бежали, спасая свои шкуры от хищной орды Младших Даэдра, расползшейся по всей окрестной местности.;;;;;;;;;;;;;x;;
EKOffmapInvasion244Accept;К оружию, воины!;;;;;;;;;;;;;x;;
EKOffmapInvasion245;Врата Обливиона распахнулись в [Root.GetName]! Испуганные местные бежали, спасая свои шкуры от хищной орды Младших Даэдра, расползшейся по всей окрестной местности.;;;;;;;;;;;;;x;;
EKOffmapInvasion245Accept;К оружию, воины!;;;;;;;;;;;;;x;;
EKOffmapInvasion250;Врата Обливиона распахнулись в [Root.GetName]! Испуганные местные бежали, спасая свои шкуры от хищной орды Младших Даэдра, расползшейся по всей окрестной местности.;;;;;;;;;;;;;x;;
EKOffmapInvasion250Accept;К оружию, воины!;;;;;;;;;;;;;x;;
EKOffmapInvasion300;Врата Обливиона открылись в [Root.GetName]! Предводитель отряда, Дремора-валкиназ, заявляет, что моя недавняя смена веры противоречит воле [New.Religion.GetHighGodName], что послал(а) армию в План Смертных, дабы лишить меня контроля над землями и титулами.;;;;;;;;;x;;;;;;
EKOffmapInvasion300Accept;К оружию, воины!;;;;;;;;;x;;;;;;
EKOffmapStatus50Title;Укрепление мощи [FromFrom.Ruler.GetFirstName];;;;;;;;;;;;;x;;
EKOffmapStatus50A;Маги и ученые в известном мире согласны - [FromFrom.Ruler.GetFirstName] восстанавливает силы [FromFrom.Ruler.GetHerHis] и оставляет кризис, который угрожал царству [FromFrom.Ruler.GetHerHis]  позади [FromFrom.Ruler .GetHerHim]. Статус-кво вскоре будет восстановлен - это только вопрос времени.;;;;;;;;;;;;;x;;
EKOffmapStatus50B;Маги и ученые в известном мире согласны - [FromFrom.Ruler.GetFirstName] полностью восстановил силу [FromFrom.Ruler.GetHerHis] и ныне План [FromFrom.Ruler.GetHerHis] стабилен. Возможно, что [FromFrom.Ruler.GetFirstName] будет и дальше набирать силу, становясь всё более могучим. Только время покажет итог этих событий.;;;;;;;;;;;;;x;;
EKOffmapStatus50C;Маги и ученые в известном мире согласны - [FromFrom.Ruler.GetFirstName] наслаждается почти беспредельной силой, с помощью которой легко вмешывается в дела Нирна, если таково желание [FromFrom.Ruler.GetSheHe]. Культисты и поклонники вопят от восторга и рыщут по миру, в поисках Врат, способных привести в [FromFrom.Ruler.GetFirstName].;;;;;;;;;;;;;x;;
EKOffmapStatus50Accept;Интригует!;;;;;;;;;;;;;x;;
EKOffmapStatus52Title;Упадок сил [FromFrom.Ruler.GetFirstName];;;;;;;;;;;;;x;;
EKOffmapStatus52A;Маги и ученые в известном мире согласны - [FromFrom.Ruler.GetFirstName] несколько ослаблен, хотя причины этого не до конца ясны колдунам. Неясно также, будет ли эта тенденция продолжаться. Мощь [FromFrom.Ruler.GetFirstName] может вернутся в любой момент, хотя есть вероятность, что власть [FromFrom.Ruler.GetHerHis] растратится ещё больше.;;;;;;;;;;;;;x;;
EKOffmapStatus52B;Маги и ученые в известном мире согласны - [FromFrom.Ruler.GetFirstName] ослаблен и нестабилен, а План [FromFrom.Ruler.GetHerHis] находится в невыгодном положении. Скорее всего, [FromFrom.Ruler.GetFirstName] вновь вернёт себе былую силу, но когда это произойдёт и что может ускорить (или замедлить) это событие - неясно.;;;;;;;;;;;;;x;;
EKOffmapStatus52C;Маги и ученые в известном мире согласны - царство [FromFrom.Ruler.GetFirstName] впало в упадок, Младшие Даэдра из Плана [FromFrom.Ruler.GetHerHis]  пытаются разобраться в хаотичной и опасной ситуации. Смертные путешественники, которые посетили [FromFrom.Ruler.GetFirstName], предупреждают других любителей Обливиона о том, чтобы те остаться в пределах Мундуса, ибо внутренние беспорядки [FromFrom.Ruler.GetHerHis] крайне опасны.;;;;;;;;;;;;;x;;
EKOffmapStatus52Accept;Проблематично.;;;;;;;;;;;;;x;;
EKOffmapStatus54Title;[FromFrom.Ruler.GetFirstName] исследует внешний мир;;;;;;;;;;;;;x;;
EKOffmapStatus54A;Маги и ученые в известном мире согласны - [FromFrom.Ruler.GetFirstName] в последнее время проявляет живой интерес к делам смертных. Дары, отправленные в царство [FromFrom.Ruler.GetHerHis], были в сто крат возмещены невероятными благами, включая даэдрических воинов и военную технику. Все, кто желает общаться с [FromFrom.Ruler.GetFirstName] пользуются этой возможностью, стараясь не переступить порог наглости.;;;;;;;;;;;;;x;;
EKOffmapStatus54B;"Маги и ученые в известном мире согласны - [FromFrom.Ruler.GetFirstName] проявил необычайный интерес к Нирну и его обитателем. Барьеры между Мундусом и Обливионом ослабли настолько, что [FromFrom.Ruter.GetFirstName] легко общается со смертными с смертными, и даже способен призывать большое количество даэдрических воинов  из царства [FromFrom.Ruler.GetHerHis] в план смертных - без особого видимого усилия.;;;;;;;;;x
EKOffmapStatus54Accept;Интригует!;;;;;;;;;;;;;x;;
EKOffmapStatus56Title;[FromFrom.Ruler.GetFirstName] находится в спячке;;;;;;;;;;;;;x;;
EKOffmapStatus56A;"Маги и ученые в известном мире согласны - [FromFrom.Ruler.GetFirstName] в последнее время потерял  интерес к смертному миру. Сделки между [FromFrom.Ruler.GetFirstName] и смертными "просителями" cлучаются всё реже, и дело далеко не в недостатке веры в даэдропоклонниках. Некоторые считают, что [FromFrom.Ruler.GetFirstName] планирует полностью отойти в Плаг [FromFrom.Ruler.GetHerHis].";;;;;;;;;;;;;x;;
