b_threpvale;Тепвейл;;;;;;;;;;;;;x;
b_thringrad;Тринград;;;;;;;;;;;;;x;
b_thumhet;Тхумхет;;;;;;;;;;;;;x;
b_thungbum;Тхунг Бум;;;;;;;;;;;;;x;
b_thungkham;Тхунгхам;;;;;;;;;;;;;x;
b_thungmai;Тхунгмай;;;;;;;;;;;;;x;
b_thungmo;Тхунг Мо;;;;;;;;;;;;;x;
b_thungphum;Тхунгпхум;;;;;;;;;;;;;x;
b_thungprathet;Тхунгпратхет;;;;;;;;;;;;;x;
b_thungsan;Тхунгсан;;;;;;;;;;;;;x;
b_thybury;Тубури;;;;;;;;;;;;;x;
b_tibashipal;Тибашипал;;;;;;;;;;;;;x;
b_tibdin;Тибдин;;;;;;;;;;;;;x;
b_tidewater;Тайдвотер;;;;;;;;;;;;;x;
b_tidril;Тидрил;;;;;;;;;;;;;x;
b_tifuf;Тифуф;;;;;;;;;;;;;x;
b_tigon;Тагон;;;;;;;;;;;;;x;
b_tigonus;Тигонус;;;;;;;;;;;;;x;
b_tiguna;Тигуна;;;;;;;;;;;;;x;
b_tilakyada;Тилакиада;;;;;;;;;;;;;x;
b_tilan;Тилан;;;;;;;;;;;;;x;
b_tilang;Тиланг;;;;;;;;;;;;;x;
b_tildreath;Тилдрит;;;;;;;;;;;;;x;
b_tilea;Тилеа;;;;;;;;;;;;;x;
b_tilui;Тилуй;;;;;;;;;;;;;x;
b_timberborn;Тимберборн;;;;;;;;;;;;;x;
b_timberscar;Пещера Лесистый Утёс;;;;;;;;;;;;;x;
b_timberwatch;Тимбервотч;;;;;;;;;;;;;x;
b_timurlan;Тимурлан;;;;;;;;;;;;;x;
b_tinadria;Тинадрия;;;;;;;;;;;;;x;
b_tinedien;Тинедиен;;;;;;;;;;;;;x;
b_tinimbor;Тинимбор;;;;;;;;;;;;;x;
b_tiran;Тиран;;;;;;;;;;;;;x;
b_tiranor;Тиранор;;;;;;;;;;;;;x;
b_tirasan;Тирасан;;;;;;;;;;;;;x;
b_tirian;Тириан;;;;;;;;;;;;;x;
b_tirond;Тиронд;;;;;;;;;;;;;x;
b_tiruma;Тирума;;;;;;;;;;;;;x;
b_tirval;Тирвал;;;;;;;;;;;;;x;
b_titu;Титу;;;;;;;;;;;;;x;
b_tlanmar;Тланмар;;;;;;;;;;;;;x;
b_toadstoolhollow;Тоадстул Халлоу;;;;;;;;;;;;;x;
b_tobara;Тобара;;;;;;;;;;;;;x;
b_todmor;Тодмор;;;;;;;;;;;;;x;
b_toem;Тоем;;;;;;;;;;;;;x;
b_togali;Тогали;;;;;;;;;;;;;x;
b_toghria;Тогхрия;;;;;;;;;;;;;x;
b_togori;Тогори;;;;;;;;;;;;;x;
b_toharu;Тохару;;;;;;;;;;;;;x;
b_toilspath;Путь Труда;;;;;;;;;;;;;x;
b_tokal;Токал;;;;;;;;;;;;;x;
b_tokat;Токат;;;;;;;;;;;;;x;
b_tokazip;Токазип;;;;;;;;;;;;;x;
b_tokwari;Токвари;;;;;;;;;;;;;x;
b_tolgard;Толгард;;;;;;;;;;;;;x;
b_tollfern;Толлферн;;;;;;;;;;;;;x;
b_tolmse;Толмсе-Рун;;;;;;;;;;;;;x;
b_tolwin;Толвинн;;;;;;;;;;;;;x;
b_tombalku;Томбалку;;;;;;;;;;;;;x;
b_tonang;Тонанг;;;;;;;;;;;;;x;
b_tonardar;Тонардар;;;;;;;;;;;;;x;
b_tondel;Тондел;;;;;;;;;;;;;x;
b_tongala;Тонгала;;;;;;;;;;;;;x;
b_tontong;Тонтонг;;;;;;;;;;;;;x;
b_tonyala;Тониала;;;;;;;;;;;;;x;
b_topal;Топал;;;;;;;;;;;;;x;
b_topang;Топанг;;;;;;;;;;;;;x;
b_topen;Топен;;;;;;;;;;;;;x;
b_topok;Топок;;;;;;;;;;;;;x;
b_toprest;Топрест;;;;;;;;;;;;;x;
b_topverhold;Топверхолд;;;;;;;;;;;;;x;
b_topwalk;Топвалк;;;;;;;;;;;;;x;
b_tore;Торе;;;;;;;;;;;;;x;
b_torengard;Торенгард;;;;;;;;;;;;;x;
b_torhold;Торхолд;;;;;;;;;;;;;x;
b_torinthe;Торинт;;;;;;;;;;;;;x;
b_tornthe;Торнтс;;;;;;;;;;;;;x;
b_torquey;Торквей;;;;;;;;;;;;;x;
b_torruhn;Тор-Рун;;;;;;;;;;;;;x;
b_torval;Торвал;;;;;;;;;;;;;x;
b_torvald;Торвальд;;;;;;;;;;;;;x;
b_torverhold;Торверхолд;;;;;;;;;;;;;x;
b_torvinthe;Торвинтс;;;;;;;;;;;;;x;
b_toryawiin;Ториавиин;;;;;;;;;;;;;x;
b_tose;Тосе;;;;;;;;;;;;;x;
b_totaken;Тотакен;;;;;;;;;;;;;x;
b_totambu;На-Тотамбу;;;;;;;;;;;;;x;
b_satakalaam;Сатакалаам;;;;;;;;;;;;;x;
b_motalion;Некрополь Моталион;;;;;;;;;;;;;x;
b_tavasblessing;Благословение Тавы;;;;;;;;;;;;;x;
b_hoondingswatch;Дозор ХунДинга;;;;;;;;;;;;;x;
b_lekisblade;Клинок Леки;;;;;;;;;;;;;x;
b_totari;Тотари;;;;;;;;;;;;;x;
b_totoshi;Тотоши;;;;;;;;;;;;;x;
b_tovuz;Товуз;;;;;;;;;;;;;x;
b_towerstone;Камень Башни;;;;;;;;;;;;;x;
b_towerwatch;Дозорная Башня;;;;;;;;;;;;;x;
b_towesi;Товеси;;;;;;;;;;;;;x;
b_townsend;Таунсенд;;;;;;;;;;;;;x;
b_toyford;Тойфорд;;;;;;;;;;;;;x;
b_trababin;Трабабин;;;;;;;;;;;;;x;
b_trabakkale;Трабаккейл;;;;;;;;;;;;;x;
b_trabars;Трабарс;;;;;;;;;;;;;x;
b_trabasya;Трабасия;;;;;;;;;;;;;x;
b_trabiya;Трабийя;;;;;;;;;;;;;x;
b_traitorspost;Пост Предателя;;;;;;;;;;;;;x;
b_tranton;Трантон;;;;;;;;;;;;;x;
b_tratong;Тра Тонг;;;;;;;;;;;;;x;
b_traven;Травен;;;;;;;;;;;;;x;
b_treddyn;Треддин;;;;;;;;;;;;;x;
b_treebeard;Трибеард;;;;;;;;;;;;;x;
b_treebread;Трибеард;;;;;;;;;;;;;x;
b_tregan;Треган;;;;;;;;;;;;;x;
b_tretius;Третиус;;;;;;;;;;;;;x;
b_virak;Вирак;;;;;;;;;;;;;x;
b_treva;Тревская Застава;;;;;;;;;;;;;x;
b_trisant;Трисант;;;;;;;;;;;;;x;
b_trollhatten;Тролльхаттен;;;;;;;;;;;;;x;
b_trollheim;Тролльхейм;;;;;;;;;;;;;x;
b_trollhutten;Тролльхуттен;;;;;;;;;;;;;x;
b_trollur;Тролльюр;;;;;;;;;;;;;x;
b_trollvollr;Тролльволлр;;;;;;;;;;;;;x;
b_trondal;Трондал;;;;;;;;;;;;;x;
b_tronnheim;Троннхейм;;;;;;;;;;;;;x;
b_trossan;Троссан;;;;;;;;;;;;;x;
b_trumbe;Трамб;;;;;;;;;;;;;x;
b_tsachai;Цачай;;;;;;;;;;;;;x;
b_tsaigyi;Цайгуй;;;;;;;;;;;;;x;
b_tsammu;Цамму;;;;;;;;;;;;;x;
b_tsangm;Цангм;;;;;;;;;;;;;x;
b_tsano_o;Цано-о;;;;;;;;;;;;;x;
b_tsap;Цап;;;;;;;;;;;;;x;
b_tsapat;Цапат;;;;;;;;;;;;;x;
b_tsauan;Цауань;;;;;;;;;;;;;x;
b_tsauma;Тсаума;;;;;;;;;;;;;x;
b_tsavaima;Цавайма;;;;;;;;;;;;;x;
b_tsazhou;Цачжоу;;;;;;;;;;;;;x;
b_tsa_a;Ца-а;;;;;;;;;;;;;x;
b_tsa_chipat;Ца-Чипат;;;;;;;;;;;;;x;
b_tsa_choima;Ца-Чойма;;;;;;;;;;;;;x;
b_tsa_o;Ца-о;;;;;;;;;;;;;x;
b_tsean;Цеань;;;;;;;;;;;;;x;
b_tsechi;Цечи;;;;;;;;;;;;;x;
b_tseghi;Цегхи;;;;;;;;;;;;;x;
b_tsegyi;Цегуй;;;;;;;;;;;;;x;
b_tseno_o;Цено-о;;;;;;;;;;;;;x;
b_tsepat;Цепат;;;;;;;;;;;;;x;
b_tsesa_a;Цеса-а;;;;;;;;;;;;;x;
b_tseuan;Тсуань;;;;;;;;;;;;;x;
b_tseyi;Цеуй;;;;;;;;;;;;;x;
b_tse_tsechima;Це-Цечима;;;;;;;;;;;;;x;
b_tse_tseima;Це-Цейма;;;;;;;;;;;;;x;
b_tshima;Цахима;;;;;;;;;;;;;x;
b_tshin;Тшин;;;;;;;;;;;;;x;
b_tsno;Цно;;;;;;;;;;;;;x;
b_tsoghi;Цогхи;;;;;;;;;;;;;x;
b_tsolak;Цолак;;;;;;;;;;;;;x;
b_tsshi;Цши;;;;;;;;;;;;;x;
b_tsuammu;Цуамму;;;;;;;;;;;;;x;
b_tsuhin;Цухин;;;;;;;;;;;;;x;
b_tsuno;Цуно;;;;;;;;;;;;;x;
b_tsupuba;Цупуба;;;;;;;;;;;;;x;
b_tsuro;Цуро;;;;;;;;;;;;;x;
b_tsustammu;Цустамму;;;;;;;;;;;;;x;
b_tsuzhou;Цечжоу;;;;;;;;;;;;;x;
b_tsuzu;Цузу;;;;;;;;;;;;;x;
b_tsu_chiangm;Цу-Кайанг;;;;;;;;;;;;;x;
b_tsu_natu;Цу-Нату;;;;;;;;;;;;;x;
b_tsvazhou;Цвачжоу;;;;;;;;;;;;;x;
b_tsve_a;Цве-а;;;;;;;;;;;;;x;
b_ts_vean;Ц-Веан;;;;;;;;;;;;;x;
b_tuamsi;Туамси;;;;;;;;;;;;;x;
b_tubir;Тубир;;;;;;;;;;;;;x;
b_tubruq;Тубрук;;;;;;;;;;;;;x;
b_tul;Иул;;;;;;;;;;;;;x;
b_tulip;Тулип;;;;;;;;;;;;;x;
b_tulla;Тулла;;;;;;;;;;;;;x;
b_tulune;Тулун;;;;;;;;;;;;;x;
b_tulvit;Тулвит;;;;;;;;;;;;;x;
b_tuna;Туна;;;;;;;;;;;;;x;
b_tunai;Тунай;;;;;;;;;;;;;x;
b_tunbridge;Тунбридж;;;;;;;;;;;;;x;
b_tunidge;Тунидж;;;;;;;;;;;;;x;
b_tuoesum;Туоесум;;;;;;;;;;;;;x;
b_turan;Тюран;;;;;;;;;;;;;x;
b_turdiv;Турдив;;;;;;;;;;;;;x;
b_turles;Турлес;;;;;;;;;;;;;x;
b_turolar;Туролар;;;;;;;;;;;;;x;
b_tusanend;Тусаненд;;;;;;;;;;;;;x;
b_twilight;Сумрак;;;;;;;;;;;;;x;
b_twilightsepul;Сумеречная Гробница;;;;;;;;;;;;;x;
b_twyll;Твилл;;;;;;;;;;;;;x;
b_tyana;Тиана;;;;;;;;;;;;;x;
b_tyaoiha;Тиаойха;;;;;;;;;;;;;x;
b_tyaoyha;Тиаоуха;;;;;;;;;;;;;x;
b_tyartlui;Тиартлуй;;;;;;;;;;;;;x;
b_tyranis;Тиранис;;;;;;;;;;;;;x;
b_tyrigel;Тиригель;;;;;;;;;;;;;x;
b_tyrna;Тирна;;;;;;;;;;;;;x;
b_tysethia;Тисетия;;;;;;;;;;;;;x;
b_tzajaj;Тзаджай;;;;;;;;;;;;;x;
b_tzin;Тзин;;;;;;;;;;;;;x;
b_ubonkok;Убонкок;;;;;;;;;;;;;x;
b_ubuntu;Убунту;;;;;;;;;;;;;x;
b_uchu;Уцху;;;;;;;;;;;;;x;
b_uderfrykte;Удурфрукт;;;;;;;;;;;;;x;
b_udirabin;Удирабин;;;;;;;;;;;;;x;
b_udonbueng;Удон Буенг;;;;;;;;;;;;;x;
b_udongoon;Удон Гун;;;;;;;;;;;;;x;
b_udonkret;Удон Крет;;;;;;;;;;;;;x;
b_udonphru;Удон Пхру;;;;;;;;;;;;;x;
b_udonprakan;Удон Пракан;;;;;;;;;;;;;x;
b_udonrang;Удон Ранг;;;;;;;;;;;;;x;
b_udonthani;Удон Тхани;;;;;;;;;;;;;x;
b_uhtet;Ухтет;;;;;;;;;;;;;x;
b_uiuchi;Уйучи;;;;;;;;;;;;;x;
b_ukanen;Уканен;;;;;;;;;;;;;x;
b_ukareho;Укарехо;;;;;;;;;;;;;x;
b_ukwux;Уквукс;;;;;;;;;;;;;x;
b_ulaheib;Улахейб;;;;;;;;;;;;;x;
b_ulirbabi;Улирбаби;;;;;;;;;;;;;x;
b_ulodus;Улодус;;;;;;;;;;;;;x;
b_ulthuan;Ультуан;;;;;;;;;;;;;x;
b_ulthwe;Ультве;;;;;;;;;;;;;x;
b_ulver;Ульвер;;;;;;;;;;;;;x;
b_umachai;Умачай;;;;;;;;;;;;;x;
b_umachi;Умачи;;;;;;;;;;;;;x;
b_umachima;Умачима;;;;;;;;;;;;;x;
b_umaghi;Умагхи;;;;;;;;;;;;;x;
b_umai;Умай;;;;;;;;;;;;;x;
b_umaiangm;Умайангм;;;;;;;;;;;;;x;
b_umaju_o;Умайджу-о;;;;;;;;;;;;;x;
b_umakhi;Умакхи;;;;;;;;;;;;;x;
b_umangm;Умангм;;;;;;;;;;;;;x;
b_umano_o;Умано-о;;;;;;;;;;;;;x;
b_umanta;Уманта;;;;;;;;;;;;;x;
b_umarga;Умарга;;;;;;;;;;;;;x;
b_umarien;Умариен;;;;;;;;;;;;;x;
b_umashi;Умаши;;;;;;;;;;;;;x;
b_umayi;Умауй;;;;;;;;;;;;;x;
b_umazhou;Умачжоу;;;;;;;;;;;;;x;
b_uma_nahima;Ума-Нахима;;;;;;;;;;;;;x;
b_uma_ve_o;Ума-Ве-о;;;;;;;;;;;;;x;
b_umbhrem;Амбхрем;;;;;;;;;;;;;x;
b_umbracairn;Каирн Умбры;;;;;;;;;;;;;x;
b_umrion;Амрион;;;;;;;;;;;;;x;
b_underpall;Андерпалл;;;;;;;;;;;;;x;
b_understone;Подкаменная Крепость;;;;;;;;;;;;;x;
b_undertow;Противотечение;;;;;;;;;;;;;x;
b_unindel;Униндэль;;;;;;;;;;;;;x;
b_unyril;Унурил;;;;;;;;;;;;;x;
b_uradas;Урадас;;;;;;;;;;;;;x;
b_urakesh;Уракеш;;;;;;;;;;;;;x;
b_urasek;Урасек;;;;;;;;;;;;;x;
b_urayil;Урайил;;;;;;;;;;;;;x;
b_urfa;Урфа;;;;;;;;;;;;;x;
b_urshar;Уршар;;;;;;;;;;;;;x;
b_urshilaku;Уршилаку;;;;;;;;;;;;;x;
b_ursu;Урсу;;;;;;;;;;;;;x;
b_uruisg;Урушг;;;;;;;;;;;;;x;
b_urvaius;Урваиус;;;;;;;;;;;;;x;
b_usabul;Усабул;;;;;;;;;;;;;x;
b_usarica;Усарика;;;;;;;;;;;;;x;
b_usavan;Усаван;;;;;;;;;;;;;x;
b_usazan;Усазан;;;;;;;;;;;;;x;
b_usazimir;Усазимир;;;;;;;;;;;;;x;
b_usel;Усел;;;;;;;;;;;;;x;
b_usirfa;Усирфа;;;;;;;;;;;;;x;
b_usirli;Усирли;;;;;;;;;;;;;x;
b_uskane;Ускейн;;;;;;;;;;;;;x;
b_ustil;Устил;;;;;;;;;;;;;x;
b_ustungrav;Устенгрев;;;;;;;;;;;;;x;
b_ustunhall;Устенхолл;;;;;;;;;;;;;x;
b_ustunhammer;Устенхаммер;;;;;;;;;;;;;x;
b_ustunpass;Устенпасс;;;;;;;;;;;;;x;
b_utalar;Уталар;;;;;;;;;;;;;x;
b_uthakham;Утхахам;;;;;;;;;;;;;x;
b_uthakhoi;Утхахой;;;;;;;;;;;;;x;
b_uthala;Утхала;;;;;;;;;;;;;x;
b_uthalasin;Утхаласин;;;;;;;;;;;;;x;
b_uthamai;Утхамай;;;;;;;;;;;;;x;
b_utharasak;Утхарасак;;;;;;;;;;;;;x;
b_uthayala;Утхайяла;;;;;;;;;;;;;x;
b_uthden;Тель Утден;;;;;;;;;;;;;x;
b_uttara;Уттара;;;;;;;;;;;;;x;
b_utteringhills;Говорящие Холмы;;;;;;;;;;;;;x;
b_uvaren;Уварен;;;;;;;;;;;;;x;
b_uvela;Увела;;;;;;;;;;;;;x;
b_uveran;Уверан;;;;;;;;;;;;;x;
b_uvercrom;Уверкром;;;;;;;;;;;;;x;
b_uveria;Уверия;;;;;;;;;;;;;x;
b_uverore;Уверор;;;;;;;;;;;;;x;
b_uverxia;Уверксия;;;;;;;;;;;;;x;
b_vabacand;Вабаканд;;;;;;;;;;;;;x;
b_vabbar;Ваббар;;;;;;;;;;;;;x;
b_vabbaren;Ваббарен;;;;;;;;;;;;;x;
b_vadrithiel;Вадритиэль;;;;;;;;;;;;;x;
b_vaerminas;Верминас;;;;;;;;;;;;;x;
b_vagara;Вагара;;;;;;;;;;;;;x;
b_vahtacen;Ватакен;;;;;;;;;;;;;x;
b_vakash;Вакаш;;;;;;;;;;;;;x;
b_valbrandr;Валбрандр;;;;;;;;;;;;;x;
b_valdor;Валдор;;;;;;;;;;;;;x;
b_valdyr;Валдур;;;;;;;;;;;;;x;
b_valenital;Валенитал;;;;;;;;;;;;;x;
b_valenoss;Валеносс;;;;;;;;;;;;;x;
b_valental;Валентал;;;;;;;;;;;;;x;
b_valenvaryon;Валенварион;;;;;;;;;;;;;x;
b_valeofalive;Долина Живых;;;;;;;;;;;;;x;
b_valeofdead;Долина Мёртвых;;;;;;;;;;;;;x;
b_valesti;Валести;;;;;;;;;;;;;x;
b_valhalla;Вальхалла;;;;;;;;;;;;;x;
b_valhill;Вальхилл;;;;;;;;;;;;;x;
b_valiss;Валисс;;;;;;;;;;;;;x;
b_valkwasten;Валквастен;;;;;;;;;;;;;x;
b_valkygg;Валкигг;;;;;;;;;;;;;x;
b_vallasbor;Валлас Бор;;;;;;;;;;;;;x;
b_valleygard;Валлигард;;;;;;;;;;;;;x;
b_valleyview;Валливью;;;;;;;;;;;;;x;
b_valowe;Валоу;;;;;;;;;;;;;x;
b_valruhn;Валрун;;;;;;;;;;;;;x;
b_valstead;Валстед;;;;;;;;;;;;;x;
b_valtgard;Валтгард;;;;;;;;;;;;;x;
b_valthammer;Валтхаммер;;;;;;;;;;;;;x;
b_valtheim;Валтейм;;;;;;;;;;;;;x;
b_valthume;Валтум;;;;;;;;;;;;;x;
b_valtstead;Валтстед;;;;;;;;;;;;;x;
b_valunstrad;Аллея Доблести;;;;;;;;;;;;;x;
b_valunthia;Валунтия;;;;;;;;;;;;;x;
b_valus;Тель Валус;;;;;;;;;;;;;x;
b_valynesti;Валунести;;;;;;;;;;;;;x;
b_vami;Вами;;;;;;;;;;;;;x;
b_vanaham;Ванахам;;;;;;;;;;;;;x;
b_vanaheim;Ванахейм;;;;;;;;;;;;;x;
b_vanbriar;Венбрайар;;;;;;;;;;;;;x;
b_vandal;Вендаль;;;;;;;;;;;;;x;
b_vando;Вандо;;;;;;;;;;;;;x;
b_vandoran;Вандоран;;;;;;;;;;;;;x;
b_vandoron;Вандорон;;;;;;;;;;;;;x;
b_vanga;Ванга;;;;;;;;;;;;;x;
b_vangna;Вангна;;;;;;;;;;;;;x;
b_vangra;Вангра;;;;;;;;;;;;;x;
b_vanir;Ванир;;;;;;;;;;;;;x;
b_vann;Ванн;;;;;;;;;;;;;x;
b_vanseri;Вансери;;;;;;;;;;;;;x;
b_vansi;Ванси;;;;;;;;;;;;;x;
b_vantalya;Ванталия;;;;;;;;;;;;;x;
b_vantaw;Вантав;;;;;;;;;;;;;x;
b_vanua;Вануа;;;;;;;;;;;;;x;
b_vanya;Вануя;;;;;;;;;;;;;x;
b_vanyerlesim;Ваниерлесим;;;;;;;;;;;;;x;
b_vara;Вара;;;;;;;;;;;;;x;
b_varaclia;Вараклия;;;;;;;;;;;;;x;
b_varadrod;Варадрод;;;;;;;;;;;;;x;
b_varadyr;Варадир;;;;;;;;;;;;;x;
b_varanis;Варанис;;;;;;;;;;;;;x;
b_varantha;Варанта;;;;;;;;;;;;;x;
b_varheim;Вархейм;;;;;;;;;;;;;x;
b_variela;Вариэла;;;;;;;;;;;;;x;
b_varnen;Варнен;;;;;;;;;;;;;x;
b_varnora;Варнора;;;;;;;;;;;;;x;
b_varondo;Варондо;;;;;;;;;;;;;x;
b_varro;Варро;;;;;;;;;;;;;x;
b_varsa;Варса Балим;;;;;;;;;;;;;x;
b_varstaad;Варстаад;;;;;;;;;;;;;x;
b_varthan;Вартан;;;;;;;;;;;;;x;
b_varus;Варус;;;;;;;;;;;;;x;
b_vas;Вас;;;;;;;;;;;;;x;
b_vascal;Васкал;;;;;;;;;;;;;x;
b_vasduk;Васдук;;;;;;;;;;;;;x;
b_vashab;Вашаб;;;;;;;;;;;;;x;
b_vaslang;Васланг;;;;;;;;;;;;;x;
b_vaspung;Васпунг;;;;;;;;;;;;;x;
b_vastari;Вастари;;;;;;;;;;;;;x;
b_vaswa;Васва;;;;;;;;;;;;;x;
b_vaswari;Васвари;;;;;;;;;;;;;x;
b_vataek;Ватаек;;;;;;;;;;;;;x;
b_vatak;Ватак;;;;;;;;;;;;;x;
b_vatan;Ватан;;;;;;;;;;;;;x;
b_vatang;Ватанг;;;;;;;;;;;;;x;
b_vateni;Ватени;;;;;;;;;;;;;x;
b_vatggara;Ватггара;;;;;;;;;;;;;x;
b_vath;Макан;;;;;;;;;;;;;x;
b_vaux;Ваукс;;;;;;;;;;;;;x;
b_veammu;Веамму;;;;;;;;;;;;;x;
b_vean;Веан;;;;;;;;;;;;;x;
b_vechai;Вечай;;;;;;;;;;;;;x;
b_vechi;Вечи;;;;;;;;;;;;;x;
b_vechima;Венчима;;;;;;;;;;;;;x;
b_veghi;Вегхи;;;;;;;;;;;;;x;
b_vehima;Вехима;;;;;;;;;;;;;x;
b_vekhzhou;Векчжоу;;;;;;;;;;;;;x;
b_velderon;Велдерон;;;;;;;;;;;;;x;
b_veldspar;Велдспар;;;;;;;;;;;;;x;
b_velothis;Велотис;;;;;;;;;;;;;x;
b_velu;Велу;;;;;;;;;;;;;x;
b_vemynal;Вемунал;;;;;;;;;;;;;x;
b_venatu;Венату;;;;;;;;;;;;;x;
b_vendia;Вендия;;;;;;;;;;;;;x;
b_vendor;Вендор;;;;;;;;;;;;;x;
b_vengevine;Венджвайн;;;;;;;;;;;;;x;
b_veno;Вено;;;;;;;;;;;;;x;
b_veno_o;Вено-о;;;;;;;;;;;;;x;
b_ventnor;Вентнор;;;;;;;;;;;;;x;
b_venyi;Венуй;;;;;;;;;;;;;x;
b_veris;Верис;;;;;;;;;;;;;x;
b_verkarth;Веркарт;;;;;;;;;;;;;x;
b_verkarthh;Раул'ха;;;;;;;;;;;;;x;
b_two_moons_dance;Танец Двух Лун;;;;;;;;;;;;;x;
b_hadran;Хадран;;;;;;;;;;;;;x;
b_willowgrove;Ивовая роща;;;;;;;;;;;;x;;
b_dokrin;Джоуд;;;;;;;;;;;;x;;
b_vermeir;Вермеир;;;;;;;;;;;;;x;
b_veron;Верон;;;;;;;;;;;;;x;
b_vertmarsh;Вертмарш;;;;;;;;;;;;;x;
b_vesghi;Весгхи;;;;;;;;;;;;;x;
b_vesilon;Весилон;;;;;;;;;;;;;x;
b_vesju_o;Весджу-о;;;;;;;;;;;;;x;
b_veske;Веске;;;;;;;;;;;;;x;
b_vesou;Весоу;;;;;;;;;;;;;x;
b_vespasia;Веспасия;;;;;;;;;;;;;x;
b_vespasius;Веспасий;;;;;;;;;;;;;x;
b_vessa_a;Весса-а;;;;;;;;;;;;;x;
b_vestu;Весту;;;;;;;;;;;;;x;
b_vesuan;Весуань;;;;;;;;;;;;;x;
b_veyond;Вейонд;;;;;;;;;;;;;x;
b_vezhou;Вечжоу;;;;;;;;;;;;;x;
b_ve_nammu;Ве-Намму;;;;;;;;;;;;;x;
b_viernis;Виернис;;;;;;;;;;;;;x;
b_vigan;Виган;;;;;;;;;;;;;x;
b_vigo;Виго;;;;;;;;;;;;;x;
b_viken;Викен;;;;;;;;;;;;;x;
b_vikrod;Викрод;;;;;;;;;;;;;x;
b_vikrunn;Викрунн;;;;;;;;;;;;;x;
b_villkattdal;Виллкаттдаль;;;;;;;;;;;;;x;
b_vilverin;Вилверин;;;;;;;;;;;;;x;
b_vinaldor;Виналдор;;;;;;;;;;;;;x;
b_vindasel;Виндасель;;;;;;;;;;;;;x;
b_vinewall;Вайнволл;;;;;;;;;;;;;x;
b_vinhond;Винхонд;;;;;;;;;;;;;x;
b_vinora;Винора;;;;;;;;;;;;;x;
b_vinquey;Винквей;;;;;;;;;;;;;x;
b_violetgrove;Вайелетгроув;;;;;;;;;;;;;x;
b_vipatra;Випатра;;;;;;;;;;;;;x;
b_viplam;Виплам;;;;;;;;;;;;;x;
b_vipli;Випли;;;;;;;;;;;;;x;
b_vipman;Випман;;;;;;;;;;;;;x;
b_vippara;Виппара;;;;;;;;;;;;;x;
b_viriat;Вириат;;;;;;;;;;;;;x;
b_virich;Вирих;;;;;;;;;;;;;x;
b_viridian;Виридиан;;;;;;;;;;;;;x;
b_virtue;Добродетель;;;;;;;;;;;;;x;
b_visserine;Виссерин;;;;;;;;;;;;;x;
b_vitat;Витат;;;;;;;;;;;;;x;
b_vitaya;Витайя;;;;;;;;;;;;;x;
b_vitharn;Вайтарн;;;;;;;;;;;;;x;
b_vithien;Витиен;;;;;;;;;;;;;x;
b_vitpung;Витпунг;;;;;;;;;;;;;x;
b_vitular;Витулар;;;;;;;;;;;;;x;
b_vityat;Витиат;;;;;;;;;;;;;x;
b_viusuv;Виусув;;;;;;;;;;;;;x;
b_vivec;Вивек;;;;;;;;;;;;;x;
b_vlastarus;Властарус;;;;;;;;;;;;;x;
b_vogar;Вогар;;;;;;;;;;;;;x;
b_volang;Воланг;;;;;;;;;;;;;x;
b_volatra;Волатра;;;;;;;;;;;;;x;
b_volaya;Волайя;;;;;;;;;;;;;x;
b_voldang;Волданг;;;;;;;;;;;;;x;
b_volgard;Вольгард;;;;;;;;;;;;;x;
b_volgen;Вольген;;;;;;;;;;;;;x;
b_volgrav;Волгрейв;;;;;;;;;;;;;x;
b_volkiharcathedral;Собор Волкихара;;;;;;;;;;;;;x;
b_volkiharkeep;Замок Волкихар;;;;;;;;;;;;;x;
b_volkiharkeep;Крепость Волкихара;;;;;;;;;;;;;x;
b_volok;Волок;;;;;;;;;;;;;x;
b_volos;Волос;;;;;;;;;;;;;x;
b_volskygge;Вольскигге;;;;;;;;;;;;;x;
b_volug;Волуг;;;;;;;;;;;;;x;
b_volumbu;Волумбу;;;;;;;;;;;;;x;
b_volungar;Волунгар;;;;;;;;;;;;;x;
b_volunhall;Волунхолл;;;;;;;;;;;;;x;
b_volunruud;Волундруд;;;;;;;;;;;;;x;
b_volwa;Волва;;;;;;;;;;;;;x;
b_vorniet;Ворниет;;;;;;;;;;;;;x;
b_vos;Вос;;;;;;;;;;;;;x;
b_voslaen;Вослаэн;;;;;;;;;;;;;x;
b_vsachai;Всачай;;;;;;;;;;;;;x;
b_vsai;Всай;;;;;;;;;;;;;x;
b_vsaima;Всайма;;;;;;;;;;;;;x;
b_vsammu;Всамму;;;;;;;;;;;;;x;
b_vsan;Всан;;;;;;;;;;;;;x;
b_vsanyi;Всануй;;;;;;;;;;;;;x;
b_vsaro;Всаро;;;;;;;;;;;;;x;
b_vsauan;Всауань;;;;;;;;;;;;;x;
b_vsa_naju_o;Вса-Наджу-о;;;;;;;;;;;;;x;
b_vsechi;Всечи;;;;;;;;;;;;;x;
b_vsegyi;Всегуй;;;;;;;;;;;;;x;
b_vseima;Всейма;;;;;;;;;;;;;x;
b_vseju_o;Всеху-о;;;;;;;;;;;;;x;
b_vseno;Всено;;;;;;;;;;;;;x;
b_vseoughi;Всеоугхи;;;;;;;;;;;;;x;
b_vsero;Всеро;;;;;;;;;;;;;x;
b_vseshi;Всеши;;;;;;;;;;;;;x;
b_vsestsa_a;Всесца-а;;;;;;;;;;;;;x;
