sympathy_tsaesci_courts;Симпатизирует Дворам Цаэски;;;;;;;;;;;;;x
sympathy_tsaesci_courts_desc;Этот персонаж, хотя и не поклоняется Дворам Цаэски, но по-особому сочувствует и относится с пониманием к религиям Дворов Цаэски и их адептам.;;;;;;;;;;;;;x
sympathy_tangmo_religions;Симпатизирует Пантеону Танг Мо;;;;;;;;;;;;;x
sympathy_tangmo_religions_desc;Этот персонаж, хотя и не поклоняется ни одному из божеств Тысячи Обезьян, но по-особому сочувствует и относится с пониманием к пантеону Танг Мо и его последователям.;;;;;;;;;;;;;x
sympathy_potun_religions;Симпатизирует религиям По Тун;;;;;;;;;;;;;x
sympathy_potun_religions_desc;Этот персонаж, хоть и не поклоняется Великому Тигру или Черным Драконам, испытывает к ним и их последователям симпатию и особое понимание.;;;;;;;;;;;;;x
sympathy_kamal_religions;Симпатизирует религиям Камаль;;;;;;;;;;;;;x
sympathy_kamal_religions_desc;Этот персонаж, хоть и не поклоняется Ветрам Камаль, испытывает симпатию и особое понимание к религиям Камаль и их последователям.;;;;;;;;;;;;;x
sympathy_islander_religions;Симпатизирует Островному Пантеону;;;;;;;;;;;;;x
sympathy_islander_religions_desc;Этот персонаж, хоть и не поклоняется богам Островного Пантеона, испытывает к ним и к их последователям симпатию и особое понимание.;;;;;;;;;;;;;x
sympathy_maormer_religion;Симпатизирует религии маормеров;;;;;;;;;;;;;x
sympathy_maormer_religion_desc;Этот персонаж, хоть и не является последователем Оргнума, испытывает к нему и к его последователям симпатию и особое понимание.;;;;;;;;;;;;;x
bloodline_companions_trait;Потомок Соратников;;;;;;;;;;;;;x
bloodline_companions_trait_desc;"Пятьсот Соратников были первыми атморскими воинами, которые приплыли из снежных земель чтобы нанести кровавый визит и отомстить фалмерам за ""Ночь слёз"", когда Снежные Эльфы захватили и вырезали первое Атморское поселение в Скайриме. Исграмор привел пять сотен Соратников и в конце концов завоевал Скайрим и создал Нордическую Империю. Многие из представителей родословных этих пятисот Соратников уже давно умерли, но некоторые остаются и по сей день, и этот человек принадлежит к потомкам легендарных Соратников.";;;;;;;;;;;;;x
bloodline_direnni_trait;Родословная Диренни;;;;;;;;;;;;;x
bloodline_direnni_trait_desc;Этот персонаж является членом альдмерской династии Диреннии, он потомок либо Айдена Диреннии, либо Райана Диренни, либо их кузины Райвен Диренни, которые возглавляли армию Хай Рока, находившегося в то время под властью клана Диренни, в битве на Глембурийских вересках, где Айден одержал победу, но ценой огромных потерь. После этого сражения клан сильно ослаб, но выжил.;;;;;;;;;;;;;x
bloodline_divine_trait;Божественная родословная;;;;;;;;;;;;;x
bloodline_divine_trait_desc;;Этот персонаж является потомком первого императора Тамриэля, который вознесся чтобы стать Девятым Божеством.;;;;;;;;;;;;;x
bloodline_eplear_trait;Родословная Эплира;;;;;;;;;;;;;x
bloodline_eplear_trait_desc;"Эплир был первым из известных королей в истории Тамриэля, он основал древнюю династию Каморан, первую ""Королевскую династию"". Через великий ратный подвиг он объединил сотни босмерских племён и создал первую политическую идентичность Валенвуда.";;;;;;;;;;;;;x
bloodline_faolan_trait;Родословная Фаолана;;;;;;;;;;;;;x
bloodline_faolan_trait_desc;Красный Орёл, или Фаолан на языке Предела, был древним королём, который вооружившись пылающим мечом и собрав своих людей, противостоял вторгшимся в его земли войскам Сиродиила, в Первой Эре. Со временем легенды о Красном Орле искажались и приукрашивались, но кажется что основаны они на истине: хроники императрицы Хестры упоминают лидера повстанцев который был загнан в угол и убит в тысяча тридцатом году Первой Эры, при этом армия Сиродиила потеряла целый легион солдат. Любопытно что рассказы о подобном короле и его легендарном оружии проявляются в других мифах Предела.;;;;;;;;;;;;;x
bloodline_frandar_trait;Родословная Франдара;;;;;;;;;;;;;x
bloodline_frandar_trait_desc;Этот персонаж происходит от Франдара Хандинга, известного Поющего Меча который вёл войну против правителей Йокуды, что в конце концов привело к появлению первых редгардских колоний в Хаммерфеле, когда Хандинг и большая часть касты воинов оставили Йокуду.;;;;;;;;;;;;;x
bloodline_hidellith_trait;Родословная Хайделлита;;;;;;;;;;;;;x
bloodline_hidellith_trait_desc;Правитель Алинора во Второй Эре. Он, как полагают, является прямым потомком богов, которые создали Нирн. Его правление помнят как долгое, великое и одинокое, и он в лучших традициях высших эльфов, основывал каждое своё решение на прецедентах, которые потом изложил в своих свитках историк Праксис.;;;;;;;;;;;;;x
bloodline_olo_trait;Родословная Бенду Оло;;;;;;;;;;;;;x
bloodline_olo_trait_desc;Бенду Оло был великий коловианский герой,  возглавивший Флот Всех Флагов в попытке истребить слоадов, которые распространили Трассианскую чуму на Тамриэль. Позднее он основал королевство Анвил на завоеванных им землях.;;;;;;;;;;;;;x
bloodline_reman_trait;Родословная Ремана Сиродиила;;;;;;;;;;;;;x
bloodline_reman_trait_desc;Этот персонаж является потомком легендарного Ремана I, основателя Второй Сиродиильской Империи. Реман, родом из Коловии, был ребёнком вождя и жрицы. Он вёл войну против акавирских захватчиков и одержал победу в решающей битве при Бледном Проходе. После убийства последнего императора из династии Сиродиил и его наследников от рук Мораг Тонг, и дворцового переворота, из-за которого к власти над империей пришёл Версидью-Шайе, династия сильно ослабла, но сумела сохраниться...;;;;;;;;;;;;;x
bloodline_rislav_trait;Родословная Рислава Праведного;;;;;;;;;;;;;x
bloodline_rislav_trait_desc;Этот персонаж происходит от Рислава Праведного, знаменитого коловианского героя, который повёл объединённую армию Кватча и Скинграда против Алессианского Ордена и сделал, казалось бы, невозможное, нанёс поражение огромной армии Алессианской Империи, что послужило началом её падения.;;;;;;;;;;;;;x
bloodline_sul_trait;Родословная Аландро Сула;;;;;;;;;;;;;x
bloodline_sul_trait_desc;Аландро Сул, компаньон самого Неревара, который сражался вместе с ним в Битве под Красной Горой. Аландро бился с королём Вульфхартом и победил его, но был ослеплён во время боя и провёл остаток своих дней среди Эшлендеров, став по-видимому основателем культа Нереварина.;;;;;;;;;;;;;x
bloodline_tiber_trait;Родословная Тайбера Септима;;;;;;;;;;;;;x
bloodline_tiber_trait_desc;;Этот персонаж является потомком Тайбера Септима, первого императора Тамриэльской империи и Девятого Божества. Есть много мифов и легенд о ранней жизни Тайбера, но кажется что он был нордом, родившимся на границе с Хай Роком, который проводил свою юность в приключениях близ залива Илиак, обучаясь Алькаирскому искусству мечника. Он служил под началом Кулекайна, и в конечном счёте из-за роковых обстоятельств, которые, как говорят некоторые, были организованы им самим, он стал преемником Кулекайна и Императором Тамриэля.;;;;;;;;;;;;;x
bloodline_orgnum_trait;Родословная Оргнума;;;;;;;;;;;;;x
bloodline_orgnum_trait_desc;Оргнум, Бог-Король, Бессмертный, Король-Волшебник, управлял Пиандонеей как живое божество на протяжении тысячелетий после его неудачного восстания против альдмерских властей. Его амбиции не знают границ, а благодаря волшебному сундуку, он сказочно богат.;;;;;;;;;;;;;x
bloodline_gardner_trait;Родословная Гарднер;;;;;;;;;;;;;x
bloodline_gardner_trait_desc;"Династия Гарднер, как правило, считается ""Основателельницей"" королевства Вэйрест. Гарднеры были одними из самых богатых и проницательных торговых принцев залива Илиак в течении Первой Эры. Фаренгел Гарднер, который пригласил послов государства Каморанов из Валенвуда, тем самым получил признание Вэйреста как королевства, себя как короля, а своей династии в качестве правящей семьи.";;;;;;;;;;;;;x
house_custom_1;Пользовательский Данмерский Дом 1;;;;;;;;;;;;;x
house_custom_1_desc;Система незавершенна ~ Если вы видите это, то вы, вероятно, не должны этого делать.;;;;;;;;;;;;;x
house_custom_2;Пользовательский Данмерский Дом 2;;;;;;;;;;;;;x
house_custom_2_desc;Система незавершенна ~ Если вы видите это, то вы, вероятно, не должны этого делать.;;;;;;;;;;;;;x
house_custom_3;Пользовательский Данмерский Дом 3;;;;;;;;;;;;;x
house_custom_3_desc;Система незавершенна ~ Если вы видите это, то вы, вероятно, не должны этого делать.;;;;;;;;;;;;;x
blind_moth;Незрячий;;;;;;;;;;;;;x
blind_moth_desc;Этот персонаж полностью лишился зрения на оба глаза.;;;;;;;;;;;;;x
String_Aristocrat;Аристократ;;;;;;;;;;;;;x
String_Aristocat;Аристокот;;;;;;;;;;;;;x
dementia;Деменция;;;;;;;;;;;;;x
dementia_desc;[Root.GetFirstName] страдает деменцией, болезнью ума, которая лишает человека способности мыслить и функционировать.;;;;;;;;;;;;;x
delirium;Бред;;;;;;;;;;;;;x
delirium_desc;[Root.GetFirstName] страдает бредом, болезнью ума, которая влияет на их концентрацию, сознание и познание.;;;;;;;;;;;;;x
mania;Мания;;;;;;;;;;;;;x
mania_desc;[Root.GetFirstName] он страдает манией, болезнью ума, которая в равной степени вызывает эйфорию и беспокойство.;;;;;;;;;;;;;x
daedric_scion;Даэдрический Отпрыск;;;;;;;;;;;;;x
daedric_scion_desc;[Root.GetFirstName] является результатом союза между даэдрическим существом и смертным.;;;;;;;;;;;;;x
daedric_scion_g_1;Кровь Даэдра;;;;;;;;;;;;;x
daedric_scion_g_2;Кровь Даэдра;;;;;;;;;;;;;x
daedric_scion_g_3;Кровь Даэдра;;;;;;;;;;;;;x
daedric_scion_g_1_desc;[Root.GetFirstName] потомок отпрыска Даэдра и несет в себе определенную порчу их предков.;;;;;;;;;;;;;x
daedric_scion_g_2_desc;[Root.GetFirstName] потомок отпрыска Даэдра и несет в себе определенную порчу их предков.;;;;;;;;;;;;;x
daedric_scion_g_3_desc;[Root.GetFirstName] потомок отпрыска Даэдра и несет в себе определенную порчу их предков.;;;;;;;;;;;;;x
vampiric_scion;Вампирский Отпрыск;;;;;;;;;;;;;x
vampiric_scion_desc;[Root.GetFirstName] является результатом союза между вампиром и смертным.;;;;;;;;;;;;;x
vampiric_scion_g_1;Вампирская Зараза;;;;;;;;;;;;;x
vampiric_scion_g_2;Вампирская Зараза;;;;;;;;;;;;;x
vampiric_scion_g_3;Вампирская Зараза;;;;;;;;;;;;;x
vampiric_scion_g_1_desc;[Root.GetFirstName] потомок вампирского отпрыска и несет в себе определенную порчу их предков.;;;;;;;;;;;;;x
vampiric_scion_g_2_desc;[Root.GetFirstName] потомок вампирского отпрыска и несет в себе определенную порчу их предков.;;;;;;;;;;;;;x
vampiric_scion_g_3_desc;[Root.GetFirstName] потомок вампирского отпрыска и несет в себе определенную порчу их предков.;;;;;;;;;;;;;x
ironside;Отважный;;;;;;;;;;;;;x
ironside_desc;[Root.GetFirstName] решительный и непоколебимый капитан морей.;;;;;;;;;;;;x
seawolf;Морской Волк;;;;;;;;;;;;;x
seawolf_desc;[Root.GetFirstName] страшный морской волк.;;;;;;;;;;;;x
oarmaster;Мастер Гребец;;;;;;;;;;;;x
oarmaster_desc;[Root.GetFirstName] мастеркий гребец.;;;;;;;;;;;;x
shipwright;Корабельный плотник;;;;;;;;;;;;x
shipwright_desc;[Root.GetFirstName] корабельный плотник.;;;;;;;;;;;;x
naval_modifier_ship_attack;Морская атака;;;;;;;;;;;;x
naval_modifier_ship_defence;Морская защита;;;;;;;;;;;;x
naval_modifier_ship_capture;Шанс захвата корабля;;;;;;;;;;;;x
naval_modifier_ship_spotting;Шанс морского обнаружения;;;;;;;;;;;;x
naval_modifier_ship_speed;Скорость морского боя;;;;;;;;;;;;x
seaking;[Root.SeakingGender];;;;;;;;;;;;x
seaking_desc;[Root.GetFirstNameWithNick] знают и боятся повсюду. Где бы ни находилась соленая вода, там террор [Root.SeakingGender].;;;;;;;;;;;;x
shieldmaiden;[Root.ShieldMaidenGender];;;;;;;;;;;;x
shieldmaiden_desc;[Root.GetFirstNameWithNick] [Root.ShieldMaidenGender], признан за замечательную храбрость и дух.;;;;;;;;;;;;x
dragonpriest;Драконий жрец;;;;;;;;;;;;x
dragonpriest_desc;[Root.GetFirstName] был выбран Драконами, чтобы править Мундусом от их имени.;;;;;;;;;;;;x
